,Datetime,Datetime Date,Datetime Time,Noise Threshold,Noise Level,Weather,Weather Type,Weather Code,Temperature,Humidity,Vehicle Type
13476,07:45.0,06/01/2020,15:07:45,1,19,"['Rain', 520, 298.45, 78]",'Rain', 520, 298.45, 78,
13477,07:55.3,06/01/2020,15:07:55,0,63,"['Rain', 520, 298.71, 78]",'Rain', 520, 298.71, 78,['detection error']
13478,08:04.0,06/01/2020,15:08:04,1,33,"['Rain', 520, 298.46, 78]",'Rain', 520, 298.46, 78,
13479,09:10.7,06/01/2020,15:09:11,1,41,"['Rain', 520, 298.45, 78]",'Rain', 520, 298.45, 78,
13480,09:19.4,06/01/2020,15:09:19,1,94,"['Rain', 520, 298.46, 78]",'Rain', 520, 298.46, 78,['detection error']
13481,09:28.2,06/01/2020,15:09:28,1,3,"['Rain', 520, 298.46, 78]",'Rain', 520, 298.46, 78,['detection error']
13482,09:37.3,06/01/2020,15:09:37,1,36,"['Rain', 520, 298.71, 78]",'Rain', 520, 298.71, 78,['detection error']
13483,09:46.4,06/01/2020,15:09:46,1,0,"['Rain', 520, 298.46, 78]",'Rain', 520, 298.46, 78,"['pedestrian', 'car', 'car', 'pedestrian', 'uncertain']"
13484,10:06.3,06/01/2020,15:10:06,1,69,"['Rain', 520, 298.46, 78]",'Rain', 520, 298.46, 78,['detection error']
13485,10:29.2,06/01/2020,15:10:29,1,32,"['Rain', 520, 298.45, 78]",'Rain', 520, 298.45, 78,['detection error']
13486,11:21.9,06/01/2020,15:11:22,0,44,"['Rain', 520, 298.46, 78]",'Rain', 520, 298.46, 78,
13487,11:30.8,06/01/2020,15:11:31,1,8,"['Rain', 520, 298.45, 78]",'Rain', 520, 298.45, 78,
13488,11:38.7,06/01/2020,15:11:39,0,13,"['Rain', 520, 298.46, 78]",'Rain', 520, 298.46, 78,
13489,11:47.8,06/01/2020,15:11:48,0,81,"['Rain', 520, 298.46, 78]",'Rain', 520, 298.46, 78,
13490,11:59.8,06/01/2020,15:12:00,1,15,"['Rain', 520, 298.46, 78]",'Rain', 520, 298.46, 78,
13491,12:08.5,06/01/2020,15:12:08,0,88,"['Rain', 520, 298.46, 78]",'Rain', 520, 298.46, 78,"['pedestrian', 'car', 'car', 'pedestrian', 'uncertain']"
13492,12:22.4,06/01/2020,15:12:22,1,37,"['Rain', 520, 298.44, 78]",'Rain', 520, 298.44, 78,"['pedestrian', 'car', 'car', 'pedestrian', 'uncertain']"
13493,12:30.3,06/01/2020,15:12:30,0,24,"['Rain', 520, 298.46, 78]",'Rain', 520, 298.46, 78,"['pedestrian', 'car', 'car', 'pedestrian', 'uncertain']"
13494,12:38.7,06/01/2020,15:12:39,0,60,"['Rain', 520, 298.44, 78]",'Rain', 520, 298.44, 78,
13495,12:47.5,06/01/2020,15:12:48,0,19,"['Rain', 520, 298.45, 78]",'Rain', 520, 298.45, 78,
13496,13:04.2,06/01/2020,15:13:04,1,89,"['Rain', 520, 298.46, 78]",'Rain', 520, 298.46, 78,"['pedestrian', 'car', 'car', 'pedestrian', 'uncertain']"
13497,13:12.1,06/01/2020,15:13:12,1,2,"['Rain', 520, 298.44, 78]",'Rain', 520, 298.44, 78,['detection error']
13498,13:19.9,06/01/2020,15:13:20,1,22,"['Rain', 520, 298.45, 78]",'Rain', 520, 298.45, 78,
13499,13:39.8,06/01/2020,15:13:40,1,13,"['Rain', 520, 298.46, 78]",'Rain', 520, 298.46, 78,
13500,13:49.4,06/01/2020,15:13:49,1,6,"['Rain', 520, 298.45, 78]",'Rain', 520, 298.45, 78,"['pedestrian', 'car', 'car', 'pedestrian', 'uncertain']"
13501,15:04.9,06/01/2020,15:15:05,0,100,"['Rain', 520, 298.44, 78]",'Rain', 520, 298.44, 78,
13502,15:42.4,06/01/2020,15:15:42,1,78,"['Rain', 520, 298.51, 78]",'Rain', 520, 298.51, 78,"['pedestrian', 'car', 'car', 'pedestrian', 'uncertain']"
13503,15:50.7,06/01/2020,15:15:51,0,37,"['Rain', 520, 298.45, 78]",'Rain', 520, 298.45, 78,
13504,15:59.3,06/01/2020,15:15:59,1,49,"['Rain', 520, 298.44, 78]",'Rain', 520, 298.44, 78,"['car', 'car', 'pedestrian', 'uncertain']"
13505,16:28.2,06/01/2020,15:16:28,0,22,"['Rain', 520, 298.45, 78]",'Rain', 520, 298.45, 78,['detection error']
13506,16:46.8,06/01/2020,15:16:47,1,29,"['Rain', 520, 298.45, 78]",'Rain', 520, 298.45, 78,
13507,17:02.2,06/01/2020,15:17:02,1,10,"['Rain', 520, 298.45, 78]",'Rain', 520, 298.45, 78,['detection error']
13508,17:14.1,06/01/2020,15:17:14,1,39,"['Rain', 520, 298.44, 78]",'Rain', 520, 298.44, 78,['detection error']
13509,17:22.4,06/01/2020,15:17:22,1,56,"['Rain', 520, 298.44, 78]",'Rain', 520, 298.44, 78,['detection error']
13510,17:36.0,06/01/2020,15:17:36,0,74,"['Rain', 520, 298.44, 78]",'Rain', 520, 298.44, 78,"['car', 'car', 'pedestrian', 'uncertain', 'pedestrian']"
13511,17:45.0,06/01/2020,15:17:45,1,38,"['Rain', 520, 298.45, 78]",'Rain', 520, 298.45, 78,
13512,18:31.4,06/01/2020,15:18:31,0,55,"['Rain', 520, 298.44, 78]",'Rain', 520, 298.44, 78,['detection error']
13513,18:41.8,06/01/2020,15:18:42,0,81,"['Rain', 520, 298.51, 78]",'Rain', 520, 298.51, 78,
13514,19:05.1,06/01/2020,15:19:05,0,53,"['Rain', 520, 298.44, 78]",'Rain', 520, 298.44, 78,"['pedestrian', 'car', 'car', 'pedestrian', 'uncertain']"
13515,19:28.0,06/01/2020,15:19:28,1,85,"['Rain', 520, 298.44, 78]",'Rain', 520, 298.44, 78,['detection error']
13516,19:39.4,06/01/2020,15:19:39,0,87,"['Rain', 520, 298.51, 78]",'Rain', 520, 298.51, 78,"['pedestrian', 'car', 'car', 'pedestrian', 'uncertain']"
13517,19:48.0,06/01/2020,15:19:48,0,55,"['Rain', 520, 298.44, 78]",'Rain', 520, 298.44, 78,"['car', 'car', 'pedestrian', 'uncertain']"
13518,20:04.4,06/01/2020,15:20:04,0,70,"['Rain', 520, 298.51, 78]",'Rain', 520, 298.51, 78,['detection error']
13519,20:38.8,06/01/2020,15:20:39,0,20,"['Rain', 520, 298.51, 78]",'Rain', 520, 298.51, 78,
13520,20:47.4,06/01/2020,15:20:47,0,29,"['Rain', 520, 298.44, 78]",'Rain', 520, 298.44, 78,"['pedestrian', 'car', 'car', 'pedestrian', 'uncertain']"
13521,20:56.8,06/01/2020,15:20:57,0,81,"['Rain', 520, 298.51, 78]",'Rain', 520, 298.51, 78,
13522,21:35.4,06/01/2020,15:21:35,1,95,"['Rain', 520, 298.44, 78]",'Rain', 520, 298.44, 78,"['pedestrian', 'car', 'car', 'pedestrian', 'uncertain']"
13523,21:43.6,06/01/2020,15:21:44,1,92,"['Rain', 520, 298.44, 78]",'Rain', 520, 298.44, 78,
13524,21:51.5,06/01/2020,15:21:52,1,81,"['Rain', 520, 298.44, 78]",'Rain', 520, 298.44, 78,
13525,22:21.9,06/01/2020,15:22:22,0,58,"['Rain', 520, 298.51, 78]",'Rain', 520, 298.51, 78,
13526,23:14.5,06/01/2020,15:23:14,0,1,"['Rain', 520, 298.51, 78]",'Rain', 520, 298.51, 78,"['pedestrian', 'car', 'car', 'pedestrian', 'uncertain']"
13527,23:29.6,06/01/2020,15:23:30,1,28,"['Rain', 520, 298.51, 78]",'Rain', 520, 298.51, 78,
13528,23:39.8,06/01/2020,15:23:40,0,45,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13529,25:16.1,06/01/2020,15:25:16,1,87,"['Rain', 520, 298.51, 78]",'Rain', 520, 298.51, 78,"['car', 'car', 'pedestrian', 'uncertain', 'uncertain']"
13530,25:43.0,06/01/2020,15:25:43,0,24,"['Rain', 520, 298.51, 78]",'Rain', 520, 298.51, 78,
13531,25:50.8,06/01/2020,15:25:51,0,100,"['Rain', 520, 298.51, 78]",'Rain', 520, 298.51, 78,
13532,25:59.4,06/01/2020,15:25:59,0,39,"['Rain', 520, 298.51, 78]",'Rain', 520, 298.51, 78,['detection error']
13533,26:07.6,06/01/2020,15:26:08,1,52,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13534,26:15.9,06/01/2020,15:26:16,1,12,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13535,27:14.9,06/01/2020,15:27:15,1,4,"['Rain', 520, 298.51, 78]",'Rain', 520, 298.51, 78,
13536,27:35.3,06/01/2020,15:27:35,1,45,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,['detection error']
13537,27:44.9,06/01/2020,15:27:45,1,39,"['Rain', 520, 298.51, 78]",'Rain', 520, 298.51, 78,
13538,27:56.5,06/01/2020,15:27:57,1,52,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13539,28:05.1,06/01/2020,15:28:05,0,66,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,['detection error']
13540,28:14.9,06/01/2020,15:28:15,1,1,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13541,28:39.8,06/01/2020,15:28:40,1,51,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13542,28:47.9,06/01/2020,15:28:48,1,41,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13543,29:11.7,06/01/2020,15:29:12,0,35,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13544,29:19.9,06/01/2020,15:29:20,0,86,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13545,29:28.3,06/01/2020,15:29:28,1,40,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,['detection error']
13546,29:44.9,06/01/2020,15:29:45,0,97,"['Rain', 520, 298.51, 78]",'Rain', 520, 298.51, 78,
13547,29:53.2,06/01/2020,15:29:53,0,42,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,"['car', 'car', 'pedestrian', 'uncertain', 'uncertain']"
13548,30:48.4,06/01/2020,15:30:48,1,14,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,"['car', 'car', 'pedestrian', 'uncertain', 'uncertain']"
13549,30:56.4,06/01/2020,15:30:56,1,45,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,['detection error']
13550,31:04.6,06/01/2020,15:31:05,1,21,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13551,31:12.6,06/01/2020,15:31:13,1,87,"['Rain', 520, 298.18, 83]",'Rain', 520, 298.18, 83,
13552,31:44.9,06/01/2020,15:31:45,0,85,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13553,31:55.5,06/01/2020,15:31:55,0,16,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,"['car', 'car', 'pedestrian', 'uncertain', 'uncertain']"
13554,32:03.4,06/01/2020,15:32:03,1,68,"['Rain', 520, 298.18, 83]",'Rain', 520, 298.18, 83,['detection error']
13555,32:31.1,06/01/2020,15:32:31,1,36,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,['detection error']
13556,33:32.3,06/01/2020,15:33:32,1,34,"['Rain', 520, 298.18, 83]",'Rain', 520, 298.18, 83,['detection error']
13557,33:41.4,06/01/2020,15:33:41,0,42,"['Rain', 520, 298.18, 83]",'Rain', 520, 298.18, 83,['detection error']
13558,34:00.8,06/01/2020,15:34:01,1,34,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13559,35:04.1,06/01/2020,15:35:04,1,33,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,"['car', 'car', 'pedestrian', 'uncertain']"
13560,35:31.0,06/01/2020,15:35:31,1,43,"['Rain', 520, 298.18, 83]",'Rain', 520, 298.18, 83,
13561,35:43.0,06/01/2020,15:35:43,1,76,"['Rain', 520, 298.18, 83]",'Rain', 520, 298.18, 83,
13562,35:50.6,06/01/2020,15:35:51,1,27,"['Rain', 520, 298.18, 83]",'Rain', 520, 298.18, 83,
13563,35:59.0,06/01/2020,15:35:59,1,82,"['Rain', 520, 298.18, 83]",'Rain', 520, 298.18, 83,"['car', 'car', 'pedestrian', 'uncertain', 'uncertain']"
13564,36:07.0,06/01/2020,15:36:07,1,41,"['Rain', 520, 298.18, 83]",'Rain', 520, 298.18, 83,
13565,36:16.4,06/01/2020,15:36:16,1,7,"['Rain', 520, 298.18, 83]",'Rain', 520, 298.18, 83,"['car', 'car', 'pedestrian', 'uncertain']"
13566,36:37.3,06/01/2020,15:36:37,0,75,"['Rain', 520, 298.18, 83]",'Rain', 520, 298.18, 83,"['car', 'car', 'pedestrian', 'uncertain', 'uncertain']"
13567,37:39.6,06/01/2020,15:37:40,1,83,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13568,37:47.8,06/01/2020,15:37:48,0,70,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13569,38:47.1,06/01/2020,15:38:47,1,77,"['Rain', 520, 298.18, 83]",'Rain', 520, 298.18, 83,['detection error']
13570,38:57.1,06/01/2020,15:38:57,0,32,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,['detection error']
13571,39:11.7,06/01/2020,15:39:12,1,70,"['Rain', 520, 298.18, 83]",'Rain', 520, 298.18, 83,
13572,39:20.0,06/01/2020,15:39:20,0,95,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,['detection error']
13573,39:29.2,06/01/2020,15:39:29,1,64,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,['detection error']
13574,39:38.4,06/01/2020,15:39:38,1,70,"['Rain', 520, 298.18, 83]",'Rain', 520, 298.18, 83,['detection error']
13575,39:48.6,06/01/2020,15:39:49,0,57,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,
13576,39:58.1,06/01/2020,15:39:58,0,14,"['Rain', 520, 298.18, 83]",'Rain', 520, 298.18, 83,['detection error']
13577,40:46.0,06/01/2020,15:40:46,1,96,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,['detection error']
13578,40:53.7,06/01/2020,15:40:54,1,12,"['Rain', 520, 298.18, 83]",'Rain', 520, 298.18, 83,
13579,41:08.9,06/01/2020,15:41:09,1,65,"['Rain', 520, 298.18, 83]",'Rain', 520, 298.18, 83,
13580,41:29.1,06/01/2020,15:41:29,0,50,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,['detection error']
13581,41:39.3,06/01/2020,15:41:39,1,79,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,['detection error']
13582,41:55.9,06/01/2020,15:41:56,1,25,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,
13583,42:06.1,06/01/2020,15:42:06,1,68,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13584,42:14.8,06/01/2020,15:42:15,0,65,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,
13585,42:41.8,06/01/2020,15:42:42,1,45,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13586,43:32.3,06/01/2020,15:43:32,1,1,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13587,43:45.0,06/01/2020,15:43:45,1,56,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,
13588,43:53.9,06/01/2020,15:43:54,0,89,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,
13589,45:04.9,06/01/2020,15:45:05,0,43,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,
13590,45:44.9,06/01/2020,15:45:45,1,20,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13591,45:52.9,06/01/2020,15:45:53,0,52,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,
13592,46:00.8,06/01/2020,15:46:01,0,39,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,
13593,46:37.7,06/01/2020,15:46:38,1,97,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,
13594,47:30.5,06/01/2020,15:47:30,1,89,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,['detection error']
13595,47:39.1,06/01/2020,15:47:39,0,98,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13596,49:31.2,06/01/2020,15:49:31,1,75,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,['detection error']
13597,49:40.8,06/01/2020,15:49:41,0,27,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,
13598,50:05.0,06/01/2020,15:50:05,0,28,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13599,50:13.2,06/01/2020,15:50:13,1,97,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,['detection error']
13600,50:24.4,06/01/2020,15:50:24,0,66,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13601,50:46.8,06/01/2020,15:50:47,1,3,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13602,50:55.9,06/01/2020,15:50:56,0,43,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13603,51:23.3,06/01/2020,15:51:23,0,47,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,['detection error']
13604,51:31.8,06/01/2020,15:51:32,1,48,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13605,51:39.9,06/01/2020,15:51:40,1,28,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13606,51:51.4,06/01/2020,15:51:51,1,67,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13607,51:59.8,06/01/2020,15:52:00,1,89,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13608,52:25.6,06/01/2020,15:52:26,0,75,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13609,53:05.2,06/01/2020,15:53:05,1,5,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,['detection error']
13610,53:14.7,06/01/2020,15:53:15,0,6,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13611,53:26.7,06/01/2020,15:53:27,1,71,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13612,53:35.1,06/01/2020,15:53:35,0,23,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,['detection error']
13613,53:44.9,06/01/2020,15:53:45,1,41,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13614,55:05.1,06/01/2020,15:55:05,0,28,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13615,55:24.7,06/01/2020,15:55:25,1,3,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13616,55:32.9,06/01/2020,15:55:33,1,89,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13617,55:44.9,06/01/2020,15:55:45,1,52,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13618,55:54.6,06/01/2020,15:55:55,0,28,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13619,56:10.6,06/01/2020,15:56:11,0,23,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13620,56:21.1,06/01/2020,15:56:21,1,77,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13621,56:30.0,06/01/2020,15:56:30,0,29,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13622,56:42.0,06/01/2020,15:56:42,0,80,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13623,56:52.1,06/01/2020,15:56:52,1,94,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13624,57:15.9,06/01/2020,15:57:16,0,74,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13625,57:24.1,06/01/2020,15:57:24,0,68,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13626,57:39.4,06/01/2020,15:57:39,1,72,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,['detection error']
13627,58:37.9,06/01/2020,15:58:38,0,52,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13628,59:30.1,06/01/2020,15:59:30,1,69,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,['detection error']
13629,59:44.8,06/01/2020,15:59:45,0,81,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,
13630,59:55.2,06/01/2020,15:59:55,1,3,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13631,00:04.7,06/01/2020,16:00:05,0,82,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,[]
13632,00:42.3,06/01/2020,16:00:42,0,78,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,['detection error']
13633,00:50.3,06/01/2020,16:00:50,1,93,"['Rain', 520, 298.19, 83]",'Rain', 520, 298.19, 83,['detection error']
13634,00:57.9,06/01/2020,16:00:58,0,31,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13635,01:06.1,06/01/2020,16:01:06,0,21,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13636,01:20.2,06/01/2020,16:01:20,0,84,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13637,01:30.1,06/01/2020,16:01:30,1,74,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13638,01:44.9,06/01/2020,16:01:45,1,17,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13639,01:58.4,06/01/2020,16:01:58,0,41,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13640,02:08.1,06/01/2020,16:02:08,0,1,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13641,02:16.0,06/01/2020,16:02:16,1,45,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13642,03:44.9,06/01/2020,16:03:45,0,4,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13643,04:38.1,06/01/2020,16:04:38,1,35,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13644,04:49.6,06/01/2020,16:04:50,1,45,"['Rain', 520, 297.81, 83]",'Rain', 520, 297.81, 83,
13645,05:03.8,06/01/2020,16:05:04,1,79,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13646,05:24.7,06/01/2020,16:05:25,1,2,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13647,05:32.8,06/01/2020,16:05:33,1,37,"['Rain', 520, 297.81, 83]",'Rain', 520, 297.81, 83,
13648,05:44.9,06/01/2020,16:05:45,0,62,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13649,06:46.9,06/01/2020,16:06:47,1,5,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13650,06:56.9,06/01/2020,16:06:57,0,74,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13651,07:04.7,06/01/2020,16:07:05,0,25,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13652,08:12.9,06/01/2020,16:08:13,1,50,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13653,08:18.8,06/01/2020,16:08:19,0,33,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13654,08:26.7,06/01/2020,16:08:27,1,80,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13655,08:35.3,06/01/2020,16:08:35,1,46,"['Rain', 520, 297.81, 83]",'Rain', 520, 297.81, 83,['detection error']
13656,08:44.3,06/01/2020,16:08:44,0,80,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13657,08:53.2,06/01/2020,16:08:53,0,39,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13658,09:03.1,06/01/2020,16:09:03,1,9,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13659,09:11.0,06/01/2020,16:09:11,1,63,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13660,09:18.9,06/01/2020,16:09:19,0,9,"['Rain', 520, 297.81, 83]",'Rain', 520, 297.81, 83,
13661,09:26.8,06/01/2020,16:09:27,0,87,"['Rain', 520, 297.81, 83]",'Rain', 520, 297.81, 83,
13662,09:38.8,06/01/2020,16:09:39,1,62,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13663,10:05.8,06/01/2020,16:10:06,0,48,"['Rain', 520, 297.81, 83]",'Rain', 520, 297.81, 83,
13664,10:14.2,06/01/2020,16:10:14,1,99,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13665,10:21.9,06/01/2020,16:10:22,1,7,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13666,11:44.9,06/01/2020,16:11:45,0,62,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13667,11:52.9,06/01/2020,16:11:53,1,44,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13668,12:33.8,06/01/2020,16:12:34,0,52,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,
13669,12:57.5,06/01/2020,16:12:58,0,13,"['Rain', 520, 297.81, 83]",'Rain', 520, 297.81, 83,
13670,13:05.6,06/01/2020,16:13:06,1,67,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13671,13:28.9,06/01/2020,16:13:29,1,32,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13672,13:44.9,06/01/2020,16:13:45,1,51,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13673,13:53.1,06/01/2020,16:13:53,1,99,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,['detection error']
13674,14:03.1,06/01/2020,16:14:03,0,85,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13675,14:17.9,06/01/2020,16:14:18,0,95,"['Rain', 520, 297.81, 83]",'Rain', 520, 297.81, 83,
13676,14:26.6,06/01/2020,16:14:27,1,82,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,
13677,14:35.2,06/01/2020,16:14:35,0,15,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,['detection error']
13678,14:58.5,06/01/2020,16:14:58,1,36,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13679,15:06.7,06/01/2020,16:15:07,1,18,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,
13680,15:14.9,06/01/2020,16:15:15,0,70,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13681,15:22.7,06/01/2020,16:15:23,0,89,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13682,15:31.4,06/01/2020,16:15:31,1,67,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
13683,15:45.0,06/01/2020,16:15:45,1,24,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,
13684,15:52.7,06/01/2020,16:15:53,1,0,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,
13685,16:00.9,06/01/2020,16:16:01,1,47,"['Rain', 520, 298.21, 83]",'Rain', 520, 298.21, 83,
13686,16:15.1,06/01/2020,16:16:15,1,57,"['Rain', 520, 298.2, 83]",'Rain', 520, 298.2, 83,['detection error']
