Datetime,Datetime Date,Datetime Time,Noise Threshold,Noise Level,Weather
46:41.2,07/01/2020,07:46:41,[0],43,"['Clouds', 802, 302.14, 74]"
47:04.2,07/01/2020,07:47:04,[1],88,"['Clouds', 802, 302.01, 74]"
47:12.1,07/01/2020,07:47:12,[1],35,"['Clouds', 802, 302.01, 74]"
47:20.2,07/01/2020,07:47:20,[0],80,"['Clouds', 802, 302.01, 74]"
47:41.2,07/01/2020,07:47:41,[1],10,"['Clouds', 802, 302.01, 74]"
47:49.4,07/01/2020,07:47:49,[0],91,"['Clouds', 802, 302.14, 74]"
48:05.9,07/01/2020,07:48:06,[1],39,"['Clouds', 802, 302.01, 74]"
48:20.5,07/01/2020,07:48:20,[1],53,"['Clouds', 802, 302.15, 74]"
48:43.9,07/01/2020,07:48:44,[1],0,"['Clouds', 802, 302.01, 74]"
49:06.1,07/01/2020,07:49:06,[0],27,"['Clouds', 802, 302.15, 74]"
50:04.3,07/01/2020,07:50:04,[0],47,"['Clouds', 802, 301.98, 74]"
50:19.7,07/01/2020,07:50:20,[0],11,"['Clouds', 802, 302.14, 74]"
50:27.8,07/01/2020,07:50:28,[1],73,"['Clouds', 802, 302.14, 74]"
50:36.3,07/01/2020,07:50:36,[1],68,"['Clouds', 802, 302.01, 74]"
50:44.5,07/01/2020,07:50:44,[1],1,"['Clouds', 802, 302.15, 74]"
50:53.0,07/01/2020,07:50:53,[1],51,"['Clouds', 802, 301.98, 74]"
51:01.1,07/01/2020,07:51:01,[0],99,"['Clouds', 802, 302.14, 74]"
51:09.1,07/01/2020,07:51:09,[0],52,"['Clouds', 802, 302.15, 74]"
51:17.0,07/01/2020,07:51:17,[1],7,"['Clouds', 802, 301.98, 74]"
51:24.8,07/01/2020,07:51:25,[1],12,"['Clouds', 802, 302.14, 74]"
51:33.4,07/01/2020,07:51:33,[1],99,"['Clouds', 802, 301.98, 74]"
51:41.2,07/01/2020,07:51:41,[1],96,"['Clouds', 802, 302.14, 74]"
51:49.6,07/01/2020,07:51:50,[0],73,"['Clouds', 802, 302.15, 74]"
51:58.0,07/01/2020,07:51:58,[0],81,"['Clouds', 802, 302.14, 74]"
02:22.7,07/01/2020,08:02:23,[1],59,"['Clouds', 802, 301.4, 74]"
02:30.7,07/01/2020,08:02:31,[0],46,"['Clouds', 802, 301.41, 74]"
02:40.3,07/01/2020,08:02:40,[1],83,"['Clouds', 802, 301.41, 74]"
02:48.3,07/01/2020,08:02:48,[1],99,"['Clouds', 802, 301.4, 74]"
02:56.2,07/01/2020,08:02:56,[1],53,"['Clouds', 802, 301.41, 74]"
03:05.0,07/01/2020,08:03:05,[1],9,"['Clouds', 802, 301.41, 74]"
03:23.3,07/01/2020,08:03:23,[0],62,"['Clouds', 802, 301.41, 74]"
03:31.7,07/01/2020,08:03:32,[1],35,"['Clouds', 802, 301.4, 74]"
03:53.7,07/01/2020,08:03:54,[0],64,"['Clouds', 802, 301.4, 74]"
04:03.2,07/01/2020,08:04:03,[0],70,"['Clouds', 802, 301.41, 74]"
04:11.4,07/01/2020,08:04:11,[1],19,"['Clouds', 802, 301.41, 74]"
04:22.6,07/01/2020,08:04:23,[0],74,"['Clouds', 802, 301.4, 74]"
04:31.7,07/01/2020,08:04:32,[1],39,"['Clouds', 802, 301.41, 74]"
04:40.4,07/01/2020,08:04:40,[1],67,"['Clouds', 802, 301.41, 74]"
04:51.7,07/01/2020,08:04:52,[0],87,"['Clouds', 802, 301.41, 74]"
05:00.7,07/01/2020,08:05:01,[1],3,"['Clouds', 802, 301.41, 74]"
05:58.4,07/01/2020,08:05:58,[0],61,"['Clouds', 802, 301.41, 74]"
09:28.8,07/01/2020,08:09:29,[0],37,"['Clouds', 802, 301.64, 74]"
09:36.6,07/01/2020,08:09:37,[1],78,"['Clouds', 802, 301.4, 74]"
09:44.5,07/01/2020,08:09:45,[0],49,"['Clouds', 802, 301.64, 74]"
10:02.8,07/01/2020,08:10:03,[1],18,"['Clouds', 802, 301.64, 74]"
10:27.7,07/01/2020,08:10:28,[0],73,"['Clouds', 802, 301.64, 74]"
10:35.4,07/01/2020,08:10:35,[1],48,"['Clouds', 802, 301.64, 74]"
10:43.3,07/01/2020,08:10:43,[1],67,"['Clouds', 802, 301.64, 74]"
10:51.2,07/01/2020,08:10:51,[0],27,"['Clouds', 802, 301.64, 74]"
10:59.1,07/01/2020,08:10:59,[1],95,"['Clouds', 802, 301.64, 74]"
11:07.0,07/01/2020,08:11:07,[1],81,"['Clouds', 802, 301.64, 74]"
11:14.9,07/01/2020,08:11:15,[0],66,"['Clouds', 802, 301.09, 74]"
11:22.9,07/01/2020,08:11:23,[1],80,"['Clouds', 802, 301.64, 74]"
11:30.7,07/01/2020,08:11:31,[1],55,"['Clouds', 802, 301.09, 74]"
11:38.3,07/01/2020,08:11:38,[1],71,"['Clouds', 802, 301.64, 74]"
11:46.2,07/01/2020,08:11:46,[1],11,"['Clouds', 802, 301.64, 74]"
11:54.0,07/01/2020,08:11:54,[0],41,"['Clouds', 802, 301.09, 74]"
12:02.6,07/01/2020,08:12:03,[0],85,"['Clouds', 802, 301.09, 74]"
14:32.3,07/01/2020,08:14:32,[1],64,"['Clouds', 802, 301.09, 74]"
14:40.2,07/01/2020,08:14:40,[0],33,"['Clouds', 802, 301.64, 74]"
14:49.5,07/01/2020,08:14:50,[1],84,"['Clouds', 802, 301.64, 74]"
14:57.4,07/01/2020,08:14:57,[1],35,"['Clouds', 802, 301.64, 74]"
15:05.5,07/01/2020,08:15:05,[0],86,"['Clouds', 802, 301.64, 74]"
15:13.7,07/01/2020,08:15:14,[0],23,"['Clouds', 802, 301.64, 74]"
15:21.7,07/01/2020,08:15:22,[1],98,"['Clouds', 802, 301.64, 74]"
15:29.5,07/01/2020,08:15:29,[0],1,"['Clouds', 802, 301.64, 74]"
15:40.9,07/01/2020,08:15:41,[1],63,"['Clouds', 802, 301.09, 74]"
16:21.0,07/01/2020,08:16:21,[0],98,"['Clouds', 802, 301.64, 74]"
16:34.7,07/01/2020,08:16:35,[0],21,"['Clouds', 802, 301.64, 74]"
16:42.7,07/01/2020,08:16:43,[1],30,"['Clouds', 802, 301.64, 74]"
16:50.5,07/01/2020,08:16:51,[0],57,"['Clouds', 802, 301.64, 74]"
16:58.7,07/01/2020,08:16:59,[1],24,"['Clouds', 802, 301.64, 74]"
21:18.6,07/01/2020,08:21:19,[0],43,"['Clouds', 802, 300.69, 74]"
21:26.5,07/01/2020,08:21:27,[1],32,"['Clouds', 802, 301.64, 74]"
21:34.4,07/01/2020,08:21:34,[1],58,"['Clouds', 802, 300.69, 74]"
21:42.2,07/01/2020,08:21:42,[1],13,"['Clouds', 802, 300.69, 74]"
21:50.1,07/01/2020,08:21:50,[0],26,"['Clouds', 802, 300.69, 74]"
21:58.1,07/01/2020,08:21:58,[0],6,"['Clouds', 802, 300.69, 74]"
33:14.6,07/01/2020,08:33:15,[0],57,"['Clouds', 802, 301.45, 74]"
33:45.8,07/01/2020,08:33:46,[0],29,"['Clouds', 802, 301.45, 74]"
33:55.1,07/01/2020,08:33:55,[1],97,"['Clouds', 802, 301.22, 74]"
34:03.2,07/01/2020,08:34:03,[0],90,"['Clouds', 802, 301.45, 74]"
34:11.0,07/01/2020,08:34:11,[1],7,"['Clouds', 802, 301.45, 74]"
34:18.7,07/01/2020,08:34:19,[0],70,"['Clouds', 802, 301.22, 74]"
34:26.8,07/01/2020,08:34:27,[0],43,"['Clouds', 802, 301.22, 74]"
34:35.2,07/01/2020,08:34:35,[0],86,"['Clouds', 802, 301.45, 74]"
34:45.5,07/01/2020,08:34:46,[1],13,"['Clouds', 802, 301.45, 74]"
35:04.4,07/01/2020,08:35:04,[0],25,"['Clouds', 802, 301.45, 74]"
35:24.1,07/01/2020,08:35:24,[0],51,"['Clouds', 802, 301.22, 74]"
35:32.3,07/01/2020,08:35:32,[1],75,"['Clouds', 802, 301.45, 74]"
35:44.4,07/01/2020,08:35:44,[0],0,"['Clouds', 802, 301.45, 74]"
35:53.0,07/01/2020,08:35:53,[1],54,"['Clouds', 802, 301.45, 74]"
36:01.2,07/01/2020,08:36:01,[1],45,"['Clouds', 802, 301.45, 74]"
36:08.8,07/01/2020,08:36:09,[0],2,"['Clouds', 802, 301.45, 74]"
36:17.4,07/01/2020,08:36:17,[1],69,"['Clouds', 802, 301.45, 74]"
36:25.2,07/01/2020,08:36:25,[1],28,"['Clouds', 802, 301.45, 74]"
36:33.0,07/01/2020,08:36:33,[1],7,"['Clouds', 802, 301.45, 74]"
36:41.3,07/01/2020,08:36:41,[1],85,"['Clouds', 802, 301.22, 74]"
36:49.2,07/01/2020,08:36:49,[1],74,"['Clouds', 802, 301.45, 74]"
36:57.4,07/01/2020,08:36:57,[1],35,"['Clouds', 802, 301.45, 74]"
37:05.3,07/01/2020,08:37:05,[0],80,"['Clouds', 802, 301.22, 74]"
37:13.9,07/01/2020,08:37:14,[0],93,"['Clouds', 802, 301.45, 74]"
37:22.0,07/01/2020,08:37:22,[1],14,"['Clouds', 802, 301.45, 74]"
37:30.3,07/01/2020,08:37:30,[1],80,"['Clouds', 802, 301.45, 74]"
37:38.0,07/01/2020,08:37:38,[0],6,"['Clouds', 802, 301.45, 74]"
38:13.0,07/01/2020,08:38:13,[0],83,"['Clouds', 802, 301.45, 74]"
38:21.6,07/01/2020,08:38:22,[0],93,"['Clouds', 802, 301.22, 74]"
38:29.5,07/01/2020,08:38:30,[0],58,"['Clouds', 802, 301.45, 74]"
38:37.3,07/01/2020,08:38:37,[1],75,"['Clouds', 802, 301.45, 74]"
38:45.1,07/01/2020,08:38:45,[0],12,"['Clouds', 802, 301.45, 74]"
38:53.1,07/01/2020,08:38:53,[1],79,"['Clouds', 802, 301.45, 74]"
39:00.7,07/01/2020,08:39:01,[1],55,"['Clouds', 802, 301.45, 74]"
39:08.5,07/01/2020,08:39:09,[1],39,"['Clouds', 802, 301.45, 74]"
39:16.4,07/01/2020,08:39:16,[1],33,"['Clouds', 802, 301.22, 74]"
39:24.2,07/01/2020,08:39:24,[0],95,"['Clouds', 802, 301.45, 74]"
39:32.0,07/01/2020,08:39:32,[0],86,"['Clouds', 802, 301.45, 74]"
39:39.8,07/01/2020,08:39:40,[0],38,"['Clouds', 802, 301.45, 74]"
39:47.6,07/01/2020,08:39:48,[0],36,"['Clouds', 802, 301.45, 74]"
39:56.9,07/01/2020,08:39:57,[1],2,"['Clouds', 802, 301.22, 74]"
40:05.0,07/01/2020,08:40:05,[1],33,"['Clouds', 802, 301.22, 74]"
40:23.1,07/01/2020,08:40:23,[1],81,"['Clouds', 802, 301.45, 74]"
40:36.8,07/01/2020,08:40:37,[0],44,"['Clouds', 802, 301.45, 74]"
40:45.0,07/01/2020,08:40:45,[0],73,"['Clouds', 802, 301.22, 74]"
40:52.8,07/01/2020,08:40:53,[1],91,"['Clouds', 802, 301.22, 74]"
41:00.5,07/01/2020,08:41:01,[0],21,"['Clouds', 802, 301.45, 74]"
41:10.2,07/01/2020,08:41:10,[0],80,"['Clouds', 802, 301.45, 74]"
41:59.4,07/01/2020,08:41:59,[0],63,"['Clouds', 802, 301.31, 74]"
42:07.3,07/01/2020,08:42:07,[0],73,"['Clouds', 802, 301.31, 74]"
42:38.8,07/01/2020,08:42:39,[1],63,"['Clouds', 802, 301.22, 74]"
42:53.6,07/01/2020,08:42:54,[1],41,"['Clouds', 802, 301.45, 74]"
43:05.5,07/01/2020,08:43:06,[0],37,"['Clouds', 802, 301.22, 74]"
43:13.5,07/01/2020,08:43:14,[0],39,"['Clouds', 802, 301.45, 74]"
44:31.3,07/01/2020,08:44:31,[1],46,"['Clouds', 802, 301.31, 74]"
44:42.5,07/01/2020,08:44:42,[1],9,"['Clouds', 802, 301.19, 74]"
44:51.6,07/01/2020,08:44:52,[1],70,"['Clouds', 802, 301.19, 74]"
45:01.6,07/01/2020,08:45:02,[1],57,"['Clouds', 802, 301.19, 74]"
45:09.6,07/01/2020,08:45:10,[1],78,"['Clouds', 802, 301.19, 74]"
45:55.5,07/01/2020,08:45:55,[1],36,"['Clouds', 802, 301.31, 74]"
46:04.0,07/01/2020,08:46:04,[0],86,"['Clouds', 802, 301.19, 74]"
46:11.8,07/01/2020,08:46:12,[1],38,"['Clouds', 802, 301.19, 74]"
46:20.4,07/01/2020,08:46:20,[0],14,"['Clouds', 802, 301.19, 74]"
46:27.6,07/01/2020,08:46:28,[1],91,"['Clouds', 802, 301.31, 74]"
46:35.1,07/01/2020,08:46:35,[0],27,"['Clouds', 802, 301.19, 74]"
46:43.3,07/01/2020,08:46:43,[1],2,"['Clouds', 802, 301.31, 74]"
46:51.9,07/01/2020,08:46:52,[0],77,"['Clouds', 802, 301.19, 74]"
46:59.8,07/01/2020,08:47:00,[1],18,"['Clouds', 802, 301.31, 74]"
47:07.8,07/01/2020,08:47:08,[1],4,"['Clouds', 802, 301.31, 74]"
47:15.6,07/01/2020,08:47:16,[1],66,"['Clouds', 802, 301.19, 74]"
47:23.6,07/01/2020,08:47:24,[1],88,"['Clouds', 802, 301.19, 74]"
47:50.3,07/01/2020,08:47:50,[1],48,"['Clouds', 802, 301.19, 74]"
48:08.7,07/01/2020,08:48:09,[0],29,"['Clouds', 802, 301.19, 74]"
48:17.8,07/01/2020,08:48:18,[0],93,"['Clouds', 802, 301.19, 74]"
48:30.4,07/01/2020,08:48:30,[1],77,"['Clouds', 802, 301.31, 74]"
48:38.9,07/01/2020,08:48:39,[1],61,"['Clouds', 802, 301.19, 74]"
48:49.9,07/01/2020,08:48:50,[1],15,"['Clouds', 802, 301.19, 74]"
49:22.1,07/01/2020,08:49:22,[1],57,"['Clouds', 802, 301.19, 74]"
49:31.0,07/01/2020,08:49:31,[1],50,"['Clouds', 802, 301.19, 74]"
50:04.1,07/01/2020,08:50:04,[1],74,"['Clouds', 802, 301.19, 74]"
50:13.9,07/01/2020,08:50:14,[0],45,"['Clouds', 802, 301.19, 74]"
50:21.5,07/01/2020,08:50:22,[1],75,"['Clouds', 802, 301.31, 74]"
50:37.2,07/01/2020,08:50:37,[0],87,"['Clouds', 802, 301.19, 74]"
50:45.5,07/01/2020,08:50:46,[1],27,"['Clouds', 802, 301.19, 74]"
50:58.3,07/01/2020,08:50:58,[0],71,"['Clouds', 802, 301.19, 74]"
51:06.4,07/01/2020,08:51:06,[0],65,"['Clouds', 802, 301.19, 74]"
51:14.3,07/01/2020,08:51:14,[1],10,"['Clouds', 802, 301.19, 74]"
51:22.0,07/01/2020,08:51:22,[1],27,"['Clouds', 802, 301.19, 74]"
51:30.0,07/01/2020,08:51:30,[1],94,"['Clouds', 802, 301.19, 74]"
51:37.6,07/01/2020,08:51:38,[0],71,"['Clouds', 802, 301.19, 74]"
51:45.6,07/01/2020,08:51:46,[1],1,"['Clouds', 802, 301.19, 74]"
52:15.3,07/01/2020,08:52:15,[0],6,"['Clouds', 802, 301.19, 74]"
52:24.4,07/01/2020,08:52:24,[1],46,"['Clouds', 804, 300.8, 78]"
52:32.6,07/01/2020,08:52:33,[1],13,"['Clouds', 804, 300.8, 78]"
52:40.6,07/01/2020,08:52:41,[1],91,"['Clouds', 802, 301.19, 74]"
52:48.6,07/01/2020,08:52:49,[1],56,"['Clouds', 802, 301.19, 74]"
53:00.9,07/01/2020,08:53:01,[0],36,"['Clouds', 802, 301.19, 74]"
53:31.7,07/01/2020,08:53:32,[1],4,"['Clouds', 802, 301.19, 74]"
53:39.6,07/01/2020,08:53:40,[0],61,"['Clouds', 802, 301.19, 74]"
54:17.8,07/01/2020,08:54:18,[1],12,"['Clouds', 804, 300.8, 78]"
54:26.1,07/01/2020,08:54:26,[1],97,"['Clouds', 802, 301.19, 74]"
54:34.7,07/01/2020,08:54:35,[1],0,"['Clouds', 802, 301.19, 74]"
54:55.9,07/01/2020,08:54:56,[1],57,"['Clouds', 804, 300.66, 78]"
55:04.4,07/01/2020,08:55:04,[1],39,"['Clouds', 804, 300.8, 78]"
55:12.8,07/01/2020,08:55:13,[0],5,"['Clouds', 804, 300.8, 78]"
55:21.4,07/01/2020,08:55:21,[1],68,"['Clouds', 804, 300.66, 78]"
55:51.6,07/01/2020,08:55:52,[1],65,"['Clouds', 804, 300.8, 78]"
55:59.4,07/01/2020,08:55:59,[0],8,"['Clouds', 804, 300.8, 78]"
56:07.3,07/01/2020,08:56:07,[1],97,"['Clouds', 804, 300.8, 78]"
56:15.6,07/01/2020,08:56:16,[1],50,"['Clouds', 804, 300.8, 78]"
56:23.5,07/01/2020,08:56:24,[0],30,"['Clouds', 804, 300.66, 78]"
56:33.9,07/01/2020,08:56:34,[0],47,"['Clouds', 804, 300.66, 78]"
56:41.8,07/01/2020,08:56:42,[0],16,"['Clouds', 804, 300.66, 78]"
56:50.7,07/01/2020,08:56:51,[0],25,"['Clouds', 804, 300.66, 78]"
57:04.9,07/01/2020,08:57:05,[0],82,"['Clouds', 804, 300.8, 78]"
57:14.2,07/01/2020,08:57:14,[1],82,"['Clouds', 804, 300.66, 78]"
57:22.0,07/01/2020,08:57:22,[1],42,"['Clouds', 804, 300.66, 78]"
57:30.0,07/01/2020,08:57:30,[0],5,"['Clouds', 804, 300.66, 78]"
57:37.6,07/01/2020,08:57:38,[1],87,"['Clouds', 804, 300.66, 78]"
57:45.4,07/01/2020,08:57:45,[1],51,"['Clouds', 804, 300.66, 78]"
58:02.1,07/01/2020,08:58:02,[1],97,"['Clouds', 804, 300.8, 78]"
58:10.0,07/01/2020,08:58:10,[0],51,"['Clouds', 804, 300.8, 78]"
58:19.4,07/01/2020,08:58:19,[1],100,"['Clouds', 804, 300.8, 78]"
58:27.3,07/01/2020,08:58:27,[1],89,"['Clouds', 804, 300.66, 78]"
58:35.0,07/01/2020,08:58:35,[1],18,"['Clouds', 804, 300.8, 78]"
59:00.5,07/01/2020,08:59:00,[0],35,"['Clouds', 804, 300.8, 78]"
59:08.4,07/01/2020,08:59:08,[1],31,"['Clouds', 804, 300.8, 78]"
59:17.0,07/01/2020,08:59:17,[1],7,"['Clouds', 804, 300.66, 78]"
59:25.8,07/01/2020,08:59:26,[0],93,"['Clouds', 804, 300.8, 78]"
59:34.2,07/01/2020,08:59:34,[1],66,"['Clouds', 804, 300.8, 78]"
59:42.0,07/01/2020,08:59:42,[0],42,"['Clouds', 804, 300.8, 78]"
59:49.7,07/01/2020,08:59:50,[0],52,"['Clouds', 804, 300.8, 78]"
00:01.4,07/01/2020,09:00:01,[1],74,"['Clouds', 804, 300.8, 78]"
00:11.6,07/01/2020,09:00:12,[1],0,"['Clouds', 804, 300.66, 78]"
00:35.2,07/01/2020,09:00:35,[0],57,"['Clouds', 804, 300.8, 78]"
00:43.8,07/01/2020,09:00:44,[0],67,"['Clouds', 804, 300.8, 78]"
00:51.7,07/01/2020,09:00:52,[1],58,"['Clouds', 804, 300.8, 78]"
00:59.4,07/01/2020,09:00:59,[1],47,"['Clouds', 804, 300.66, 78]"
01:07.4,07/01/2020,09:01:07,[1],68,"['Clouds', 804, 300.66, 78]"
01:16.2,07/01/2020,09:01:16,[1],47,"['Clouds', 804, 300.8, 78]"
01:23.9,07/01/2020,09:01:24,[0],28,"['Clouds', 804, 300.66, 78]"
01:31.6,07/01/2020,09:01:32,[0],90,"['Clouds', 804, 300.8, 78]"
01:39.4,07/01/2020,09:01:39,[1],25,"['Clouds', 804, 300.8, 78]"
01:47.4,07/01/2020,09:01:47,[0],0,"['Clouds', 804, 300.66, 78]"
01:56.1,07/01/2020,09:01:56,[0],95,"['Clouds', 804, 300.66, 78]"
02:03.7,07/01/2020,09:02:04,[1],28,"['Clouds', 804, 300.8, 78]"
02:11.5,07/01/2020,09:02:11,[0],77,"['Clouds', 804, 300.8, 78]"
02:19.4,07/01/2020,09:02:19,[1],88,"['Clouds', 804, 300.8, 78]"
02:27.4,07/01/2020,09:02:27,[1],30,"['Clouds', 804, 300.8, 78]"
02:36.0,07/01/2020,09:02:36,[0],54,"['Clouds', 804, 300.65, 78]"
02:57.6,07/01/2020,09:02:58,[1],30,"['Clouds', 804, 300.8, 78]"
03:06.5,07/01/2020,09:03:07,[1],17,"['Clouds', 804, 300.66, 78]"
03:14.7,07/01/2020,09:03:15,[0],80,"['Clouds', 804, 300.65, 78]"
03:22.5,07/01/2020,09:03:22,[1],92,"['Clouds', 804, 300.8, 78]"
03:30.5,07/01/2020,09:03:30,[1],36,"['Clouds', 804, 300.66, 78]"
03:38.5,07/01/2020,09:03:38,[0],53,"['Clouds', 804, 300.8, 78]"
03:46.6,07/01/2020,09:03:47,[0],62,"['Clouds', 804, 300.8, 78]"
08:09.3,07/01/2020,09:08:09,[0],49,"['Clouds', 804, 300.53, 78]"
08:17.3,07/01/2020,09:08:17,[1],95,"['Clouds', 804, 300.53, 78]"
08:28.0,07/01/2020,09:08:28,[1],63,"['Clouds', 804, 300.65, 78]"
08:36.9,07/01/2020,09:08:37,[0],26,"['Clouds', 804, 300.53, 78]"
08:47.6,07/01/2020,09:08:48,[1],85,"['Clouds', 804, 300.53, 78]"
08:56.9,07/01/2020,09:08:57,[0],47,"['Clouds', 804, 300.53, 78]"
09:04.9,07/01/2020,09:09:05,[1],40,"['Clouds', 804, 300.53, 78]"
10:04.4,07/01/2020,09:10:04,[1],44,"['Clouds', 804, 300.53, 78]"
10:19.8,07/01/2020,09:10:20,[1],97,"['Clouds', 804, 300.65, 78]"
10:37.7,07/01/2020,09:10:38,[1],20,"['Clouds', 804, 300.65, 78]"
10:55.8,07/01/2020,09:10:56,[1],12,"['Clouds', 804, 300.65, 78]"
11:04.0,07/01/2020,09:11:04,[0],42,"['Clouds', 804, 300.53, 78]"
11:11.7,07/01/2020,09:11:12,[0],14,"['Clouds', 804, 300.65, 78]"
11:19.6,07/01/2020,09:11:20,[1],94,"['Clouds', 804, 300.53, 78]"
11:27.4,07/01/2020,09:11:27,[0],57,"['Clouds', 804, 300.65, 78]"
11:35.3,07/01/2020,09:11:35,[1],7,"['Clouds', 804, 300.65, 78]"
11:45.2,07/01/2020,09:11:45,[0],46,"['Clouds', 804, 300.53, 78]"
11:51.5,07/01/2020,09:11:51,[0],11,"['Clouds', 804, 300.53, 78]"
11:59.3,07/01/2020,09:11:59,[0],47,"['Clouds', 804, 300.53, 78]"
12:06.9,07/01/2020,09:12:07,[1],33,"['Clouds', 804, 300.53, 78]"
12:14.9,07/01/2020,09:12:15,[0],93,"['Clouds', 804, 300.65, 78]"
12:22.8,07/01/2020,09:12:23,[1],77,"['Clouds', 804, 300.65, 78]"
12:30.6,07/01/2020,09:12:31,[0],86,"['Clouds', 804, 300.53, 78]"
12:38.5,07/01/2020,09:12:38,[1],47,"['Clouds', 804, 300.65, 78]"
12:46.2,07/01/2020,09:12:46,[1],21,"['Clouds', 804, 300.53, 78]"
12:54.2,07/01/2020,09:12:54,[1],29,"['Clouds', 804, 300.53, 78]"
13:01.9,07/01/2020,09:13:02,[0],56,"['Clouds', 804, 300.65, 78]"
13:09.7,07/01/2020,09:13:10,[0],80,"['Clouds', 804, 300.53, 78]"
13:23.8,07/01/2020,09:13:24,[1],78,"['Clouds', 804, 300.53, 78]"
14:00.0,07/01/2020,09:14:00,[1],52,"['Clouds', 804, 300.53, 78]"
14:07.8,07/01/2020,09:14:08,[1],88,"['Clouds', 804, 300.38, 78]"
14:15.7,07/01/2020,09:14:16,[0],85,"['Clouds', 804, 300.38, 78]"
14:23.7,07/01/2020,09:14:24,[0],90,"['Clouds', 804, 300.53, 78]"
14:31.7,07/01/2020,09:14:32,[1],31,"['Clouds', 804, 300.53, 78]"
14:39.8,07/01/2020,09:14:40,[0],11,"['Clouds', 804, 300.53, 78]"
14:47.5,07/01/2020,09:14:48,[1],54,"['Clouds', 804, 300.25, 78]"
14:55.8,07/01/2020,09:14:56,[1],6,"['Clouds', 804, 300.25, 78]"
15:03.7,07/01/2020,09:15:04,[0],11,"['Clouds', 804, 300.38, 78]"
15:11.5,07/01/2020,09:15:12,[1],4,"['Clouds', 804, 300.25, 78]"
15:19.3,07/01/2020,09:15:19,[0],77,"['Clouds', 804, 300.53, 78]"
16:02.8,07/01/2020,09:16:03,[0],36,"['Clouds', 804, 300.53, 78]"
16:10.7,07/01/2020,09:16:11,[1],62,"['Clouds', 804, 300.53, 78]"
16:18.6,07/01/2020,09:16:19,[0],31,"['Clouds', 804, 300.53, 78]"
16:26.5,07/01/2020,09:16:26,[1],30,"['Clouds', 804, 300.53, 78]"
16:35.1,07/01/2020,09:16:35,[1],13,"['Clouds', 804, 300.53, 78]"
16:43.1,07/01/2020,09:16:43,[1],92,"['Clouds', 804, 300.25, 78]"
16:58.9,07/01/2020,09:16:59,[0],39,"['Clouds', 804, 300.25, 78]"
19:15.1,07/01/2020,09:19:15,[0],44,"['Clouds', 804, 300, 83]"
19:23.9,07/01/2020,09:19:24,[0],91,"['Clouds', 804, 300.25, 78]"
19:32.3,07/01/2020,09:19:32,[1],35,"['Clouds', 804, 300, 83]"
19:43.1,07/01/2020,09:19:43,[1],89,"['Clouds', 804, 300.25, 78]"
19:51.2,07/01/2020,09:19:51,[0],88,"['Clouds', 804, 300.25, 78]"
19:59.2,07/01/2020,09:19:59,[0],79,"['Clouds', 804, 300.25, 78]"
20:07.6,07/01/2020,09:20:08,[1],61,"['Clouds', 804, 300.25, 78]"
20:16.1,07/01/2020,09:20:16,[0],72,"['Clouds', 804, 300.25, 78]"
20:26.8,07/01/2020,09:20:27,[1],78,"['Clouds', 804, 300.38, 78]"
20:35.9,07/01/2020,09:20:36,[0],68,"['Clouds', 804, 300.38, 78]"
20:51.0,07/01/2020,09:20:51,[1],3,"['Clouds', 804, 300.38, 78]"
20:59.9,07/01/2020,09:21:00,[1],24,"['Clouds', 804, 300.25, 78]"
21:07.9,07/01/2020,09:21:08,[0],71,"['Clouds', 804, 300.25, 78]"
21:15.9,07/01/2020,09:21:16,[1],30,"['Clouds', 804, 300.25, 78]"
21:23.6,07/01/2020,09:21:24,[1],62,"['Clouds', 804, 300.38, 78]"
21:31.5,07/01/2020,09:21:31,[1],65,"['Clouds', 804, 300.38, 78]"
21:39.4,07/01/2020,09:21:39,[1],25,"['Clouds', 804, 300.25, 78]"
21:47.2,07/01/2020,09:21:47,[1],70,"['Clouds', 804, 300.25, 78]"
21:54.9,07/01/2020,09:21:55,[1],16,"['Clouds', 804, 300.25, 78]"
22:02.7,07/01/2020,09:22:03,[1],13,"['Clouds', 804, 300.25, 78]"
22:11.4,07/01/2020,09:22:11,[1],38,"['Clouds', 804, 300.38, 78]"
22:42.9,07/01/2020,09:22:43,[1],22,"['Clouds', 804, 300.25, 78]"
23:02.1,07/01/2020,09:23:02,[1],31,"['Clouds', 804, 300.25, 78]"
23:10.0,07/01/2020,09:23:10,[1],2,"['Clouds', 804, 300.25, 78]"
23:17.9,07/01/2020,09:23:18,[0],81,"['Clouds', 804, 300.25, 78]"
23:25.7,07/01/2020,09:23:26,[0],53,"['Clouds', 804, 300, 83]"
23:33.8,07/01/2020,09:23:34,[1],96,"['Clouds', 804, 300.25, 78]"
23:41.5,07/01/2020,09:23:42,[1],67,"['Clouds', 804, 300.38, 78]"
23:49.5,07/01/2020,09:23:50,[0],10,"['Clouds', 804, 300.25, 78]"
23:57.3,07/01/2020,09:23:57,[1],34,"['Clouds', 804, 300, 83]"
24:05.0,07/01/2020,09:24:05,[1],97,"['Clouds', 804, 300, 83]"
24:13.0,07/01/2020,09:24:13,[0],33,"['Clouds', 804, 300.25, 78]"
24:21.0,07/01/2020,09:24:21,[0],44,"['Clouds', 804, 300.25, 78]"
24:28.9,07/01/2020,09:24:29,[1],7,"['Clouds', 804, 300.25, 78]"
24:36.6,07/01/2020,09:24:37,[0],12,"['Clouds', 804, 300.25, 78]"
