Datetime,Datetime Date,Datetime Time,Noise Threshold,Noise Level,Weather
43831.03933,01/01/2020,00:56:38,[1],60,"['Clouds', 803, 305.89, 43]"
43831.03943,01/01/2020,00:56:46,[1],69,"['Clouds', 803, 305.89, 43]"
43831.03981,01/01/2020,00:57:20,[1],45,"['Clouds', 803, 305.89, 43]"
43831.03992,01/01/2020,00:57:29,[1],15,"['Clouds', 803, 305.89, 43]"
43831.04016,01/01/2020,00:57:50,[1],3,"['Clouds', 803, 305.89, 43]"
43831.04051,01/01/2020,00:58:20,[1],87,"['Clouds', 803, 305.89, 43]"
43831.0406,01/01/2020,00:58:28,[1],88,"['Clouds', 803, 305.89, 43]"
43831.0407,01/01/2020,00:58:36,[1],74,"['Clouds', 803, 305.89, 43]"
43831.0408,01/01/2020,00:58:45,[1],70,"['Clouds', 803, 305.89, 43]"
43831.0412,01/01/2020,00:59:20,[1],90,"['Clouds', 803, 305.89, 43]"
43831.04172,01/01/2020,01:00:04,[0],75,"['Clouds', 803, 305.89, 43]"
43831.0419,01/01/2020,01:00:20,[0],84,"['Clouds', 803, 305.89, 43]"
43831.04201,01/01/2020,01:00:29,[1],61,"['Clouds', 803, 305.89, 43]"
43831.04218,01/01/2020,01:00:45,[0],33,"['Clouds', 803, 305.89, 43]"
43831.0424,01/01/2020,01:01:03,[1],68,"['Clouds', 803, 305.89, 43]"
43831.04255,01/01/2020,01:01:16,[0],60,"['Clouds', 803, 305.89, 43]"
43831.04264,01/01/2020,01:01:24,[0],9,"['Clouds', 803, 305.89, 43]"
43831.0428,01/01/2020,01:01:38,[0],33,"['Clouds', 803, 305.89, 43]"
43831.0429,01/01/2020,01:01:46,[1],62,"['Clouds', 803, 305.89, 43]"
43831.04329,01/01/2020,01:02:20,[1],88,"['Clouds', 803, 305.89, 43]"
43831.04376,01/01/2020,01:03:01,[0],73,"['Clouds', 803, 305.89, 43]"
43831.04398,01/01/2020,01:03:20,[1],1,"['Clouds', 803, 305.89, 43]"
43831.04437,01/01/2020,01:03:54,[0],17,"['Clouds', 803, 305.89, 43]"
43831.04447,01/01/2020,01:04:02,[0],62,"['Clouds', 803, 305.89, 43]"
43831.04456,01/01/2020,01:04:10,[1],99,"['Clouds', 803, 305.88, 43]"
43831.04467,01/01/2020,01:04:20,[0],44,"['Clouds', 803, 305.89, 43]"
43831.04493,01/01/2020,01:04:42,[1],37,"['Clouds', 803, 305.88, 43]"
43831.04518,01/01/2020,01:05:03,[0],64,"['Clouds', 803, 305.89, 43]"
43831.04527,01/01/2020,01:05:11,[0],32,"['Clouds', 803, 305.89, 43]"
43831.04537,01/01/2020,01:05:20,[1],45,"['Clouds', 803, 305.89, 43]"
43831.04546,01/01/2020,01:05:27,[1],27,"['Clouds', 803, 305.89, 43]"
43831.04566,01/01/2020,01:05:45,[0],56,"['Clouds', 803, 305.88, 43]"
43831.04576,01/01/2020,01:05:53,[1],53,"['Clouds', 803, 305.89, 43]"
43831.04585,01/01/2020,01:06:02,[1],95,"['Clouds', 803, 305.89, 43]"
43831.04595,01/01/2020,01:06:10,[0],80,"['Clouds', 803, 305.88, 43]"
43831.04606,01/01/2020,01:06:20,[1],7,"['Clouds', 803, 305.89, 43]"
43831.04618,01/01/2020,01:06:30,[1],55,"['Clouds', 803, 305.88, 43]"
43831.04628,01/01/2020,01:06:39,[1],43,"['Clouds', 803, 306.01, 43]"
43831.04644,01/01/2020,01:06:52,[1],2,"['Clouds', 803, 305.89, 43]"
43831.04655,01/01/2020,01:07:02,[0],86,"['Clouds', 803, 305.88, 43]"
43831.04676,01/01/2020,01:07:20,[1],63,"['Clouds', 803, 305.89, 43]"
43831.04686,01/01/2020,01:07:29,[1],17,"['Clouds', 803, 305.89, 43]"
43831.04696,01/01/2020,01:07:38,[1],58,"['Clouds', 803, 305.88, 43]"
43831.04706,01/01/2020,01:07:46,[1],77,"['Clouds', 803, 306.01, 43]"
43831.04745,01/01/2020,01:08:20,[1],21,"['Clouds', 803, 306.01, 43]"
43831.04755,01/01/2020,01:08:28,[0],48,"['Clouds', 803, 305.88, 43]"
43831.04815,01/01/2020,01:09:20,[1],50,"['Clouds', 803, 305.88, 43]"
43831.04863,01/01/2020,01:10:02,[0],64,"['Clouds', 803, 305.88, 43]"
43831.04884,01/01/2020,01:10:20,[1],39,"['Clouds', 803, 305.88, 43]"
43831.04893,01/01/2020,01:10:28,[1],18,"['Clouds', 803, 306.01, 43]"
43831.04953,01/01/2020,01:11:20,[0],44,"['Clouds', 803, 306.01, 43]"
43831.05023,01/01/2020,01:12:20,[0],50,"['Clouds', 803, 305.88, 43]"
43831.05044,01/01/2020,01:12:38,[1],91,"['Clouds', 803, 306.01, 43]"
43831.05092,01/01/2020,01:13:20,[1],80,"['Clouds', 803, 306.01, 43]"
43831.05162,01/01/2020,01:14:20,[1],36,"['Clouds', 803, 306.01, 43]"
43831.05171,01/01/2020,01:14:28,[1],86,"['Clouds', 803, 306.01, 43]"
43831.05214,01/01/2020,01:15:05,[1],44,"['Clouds', 803, 306.01, 43]"
43831.05224,01/01/2020,01:15:14,[1],62,"['Clouds', 803, 306.01, 43]"
43831.05235,01/01/2020,01:15:23,[0],66,"['Clouds', 803, 306.01, 43]"
43831.05245,01/01/2020,01:15:32,[1],14,"['Clouds', 803, 306.15, 43]"
43831.05267,01/01/2020,01:15:50,[1],8,"['Clouds', 803, 306.01, 43]"
43831.05289,01/01/2020,01:16:10,[0],22,"['Clouds', 803, 306.01, 43]"
43831.05301,01/01/2020,01:16:20,[1],78,"['Clouds', 803, 306.01, 43]"
43831.0537,01/01/2020,01:17:20,[1],35,"['Clouds', 803, 306.01, 43]"
43831.05411,01/01/2020,01:17:55,[1],79,"['Clouds', 803, 306.01, 43]"
43831.05439,01/01/2020,01:18:20,[1],2,"['Clouds', 803, 306.15, 43]"
43831.05491,01/01/2020,01:19:04,[1],96,"['Clouds', 803, 306.15, 43]"
43831.05509,01/01/2020,01:19:20,[1],90,"['Clouds', 803, 306.15, 43]"
43831.05579,01/01/2020,01:20:20,[1],81,"['Clouds', 803, 306.15, 43]"
43831.05599,01/01/2020,01:20:38,[1],71,"['Clouds', 803, 306.15, 43]"
43831.05648,01/01/2020,01:21:20,[0],50,"['Clouds', 803, 306.15, 43]"
43831.05658,01/01/2020,01:21:28,[0],46,"['Clouds', 803, 306.15, 43]"
43831.05668,01/01/2020,01:21:37,[1],28,"['Clouds', 803, 306.15, 43]"
43831.05701,01/01/2020,01:22:06,[0],82,"['Clouds', 803, 306.15, 43]"
43831.0571,01/01/2020,01:22:13,[1],20,"['Clouds', 803, 306.15, 43]"
43831.05742,01/01/2020,01:22:41,[1],21,"['Clouds', 803, 306.15, 43]"
43831.05787,01/01/2020,01:23:20,[1],39,"['Clouds', 803, 306.15, 43]"
43831.05816,01/01/2020,01:23:45,[0],94,"['Clouds', 803, 306.15, 43]"
43831.05849,01/01/2020,01:24:13,[1],58,"['Clouds', 803, 306.15, 43]"
43831.05908,01/01/2020,01:25:05,[0],26,"['Clouds', 803, 306.01, 43]"
43831.05926,01/01/2020,01:25:20,[1],17,"['Clouds', 803, 306.15, 43]"
43831.05935,01/01/2020,01:25:28,[0],62,"['Clouds', 803, 306.01, 43]"
43831.05956,01/01/2020,01:25:46,[1],29,"['Clouds', 803, 306.15, 43]"
43831.05966,01/01/2020,01:25:55,[0],46,"['Clouds', 803, 306.15, 43]"
43831.05976,01/01/2020,01:26:04,[1],50,"['Clouds', 803, 306.15, 43]"
43831.05986,01/01/2020,01:26:12,[0],45,"['Clouds', 803, 306.15, 43]"
43831.06039,01/01/2020,01:26:57,[0],44,"['Clouds', 803, 306.15, 43]"
43831.06051,01/01/2020,01:27:08,[0],99,"['Clouds', 803, 306.15, 43]"
43831.06064,01/01/2020,01:27:20,[1],3,"['Clouds', 803, 306.15, 43]"
43831.06134,01/01/2020,01:28:20,[0],40,"['Clouds', 803, 305.83, 55]"
43831.06146,01/01/2020,01:28:30,[0],32,"['Clouds', 803, 306.15, 43]"
43831.06155,01/01/2020,01:28:38,[1],85,"['Clouds', 803, 305.83, 55]"
43831.06204,01/01/2020,01:29:20,[1],42,"['Clouds', 803, 305.83, 55]"
43831.06256,01/01/2020,01:30:05,[0],78,"['Clouds', 803, 305.67, 55]"
43831.06273,01/01/2020,01:30:20,[0],3,"['Clouds', 803, 305.83, 55]"
43831.06282,01/01/2020,01:30:28,[0],51,"['Clouds', 803, 305.67, 55]"
43831.06298,01/01/2020,01:30:42,[1],14,"['Clouds', 803, 305.83, 55]"
43831.06342,01/01/2020,01:31:20,[1],32,"['Clouds', 803, 305.83, 55]"
43831.06352,01/01/2020,01:31:28,[0],11,"['Clouds', 803, 305.67, 55]"
43831.06361,01/01/2020,01:31:36,[1],34,"['Clouds', 803, 305.67, 55]"
43831.06412,01/01/2020,01:32:20,[1],29,"['Clouds', 803, 305.83, 55]"
43831.06481,01/01/2020,01:33:20,[0],47,"['Clouds', 803, 305.83, 55]"
43831.06548,01/01/2020,01:34:17,[0],86,"['Clouds', 803, 305.83, 55]"
43831.06603,01/01/2020,01:35:05,[1],52,"['Clouds', 803, 305.67, 55]"
43831.0662,01/01/2020,01:35:20,[0],91,"['Clouds', 803, 305.67, 55]"
43831.06646,01/01/2020,01:35:42,[0],83,"['Clouds', 803, 305.83, 55]"
43831.0669,01/01/2020,01:36:20,[0],43,"['Clouds', 803, 305.67, 55]"
43831.06717,01/01/2020,01:36:43,[1],17,"['Clouds', 803, 305.67, 55]"
43831.06759,01/01/2020,01:37:20,[1],84,"['Clouds', 803, 305.67, 55]"
43831.06829,01/01/2020,01:38:20,[1],5,"['Clouds', 803, 305.67, 55]"
43831.06857,01/01/2020,01:38:44,[1],94,"['Clouds', 803, 305.67, 55]"
43831.06898,01/01/2020,01:39:20,[0],31,"['Clouds', 803, 305.67, 55]"
43831.06949,01/01/2020,01:40:04,[0],18,"['Clouds', 803, 305.67, 55]"
43831.06967,01/01/2020,01:40:20,[1],22,"['Clear', 800, 305.53, 55]"
43831.06977,01/01/2020,01:40:28,[0],50,"['Clear', 800, 305.53, 55]"
43831.06996,01/01/2020,01:40:44,[1],59,"['Clear', 800, 305.53, 55]"
43831.07037,01/01/2020,01:41:20,[1],3,"['Clear', 800, 305.53, 55]"
43831.07106,01/01/2020,01:42:20,[1],16,"['Clear', 800, 305.53, 55]"
43831.07176,01/01/2020,01:43:20,[1],63,"['Clear', 800, 305.53, 55]"
43831.07202,01/01/2020,01:43:42,[0],30,"['Clear', 800, 305.53, 55]"
43831.07245,01/01/2020,01:44:20,[0],82,"['Clear', 800, 305.52, 55]"
43831.0727,01/01/2020,01:44:42,[1],63,"['Clear', 800, 305.53, 55]"
43831.07297,01/01/2020,01:45:04,[0],2,"['Clear', 800, 305.53, 55]"
43831.07315,01/01/2020,01:45:20,[1],61,"['Clear', 800, 305.53, 55]"
43831.07324,01/01/2020,01:45:28,[0],41,"['Clear', 800, 305.53, 55]"
43831.07344,01/01/2020,01:45:45,[1],30,"['Clear', 800, 305.53, 55]"
43831.07368,01/01/2020,01:46:06,[1],16,"['Clear', 800, 305.53, 55]"
43831.07384,01/01/2020,01:46:20,[1],21,"['Clear', 800, 305.53, 55]"
43831.07454,01/01/2020,01:47:20,[1],2,"['Clear', 800, 305.53, 55]"
43831.07504,01/01/2020,01:48:04,[1],29,"['Clear', 800, 305.33, 62]"
43831.07523,01/01/2020,01:48:20,[1],93,"['Clear', 800, 305.53, 55]"
43831.07592,01/01/2020,01:49:20,[0],11,"['Clear', 800, 305.52, 55]"
43831.07606,01/01/2020,01:49:31,[0],37,"['Clear', 800, 305.33, 62]"
43831.0762,01/01/2020,01:49:44,[0],16,"['Clear', 800, 305.52, 55]"
43831.07644,01/01/2020,01:50:04,[1],87,"['Clear', 800, 305.53, 55]"
43831.07658,01/01/2020,01:50:16,[0],35,"['Clear', 800, 305.53, 55]"
43831.07667,01/01/2020,01:50:24,[1],48,"['Clear', 800, 305.52, 55]"
43831.07681,01/01/2020,01:50:36,[1],94,"['Clear', 800, 305.52, 55]"
43831.07698,01/01/2020,01:50:51,[0],13,"['Clear', 800, 305.33, 62]"
43831.07712,01/01/2020,01:51:03,[0],88,"['Clear', 800, 305.33, 62]"
43831.07723,01/01/2020,01:51:12,[1],90,"['Clear', 800, 305.33, 62]"
43831.07732,01/01/2020,01:51:20,[1],2,"['Clear', 800, 305.33, 62]"
43831.07741,01/01/2020,01:51:28,[0],3,"['Clear', 800, 305.33, 62]"
43831.07751,01/01/2020,01:51:37,[1],19,"['Clear', 800, 305.53, 55]"
43831.07778,01/01/2020,01:52:00,[1],31,"['Clear', 800, 305.33, 62]"
43831.07801,01/01/2020,01:52:20,[0],82,"['Clear', 800, 305.52, 55]"
43831.07821,01/01/2020,01:52:37,[1],13,"['Clear', 800, 305.33, 62]"
43831.07858,01/01/2020,01:53:09,[1],21,"['Clear', 800, 305.33, 62]"
43831.07867,01/01/2020,01:53:17,[0],32,"['Clear', 800, 305.33, 62]"
43831.07933,01/01/2020,01:54:14,[1],92,"['Clear', 800, 305.33, 62]"
43831.07946,01/01/2020,01:54:25,[0],24,"['Clear', 800, 305.33, 62]"
43831.07997,01/01/2020,01:55:09,[0],60,"['Clear', 800, 305.33, 62]"
43831.08009,01/01/2020,01:55:20,[1],63,"['Clear', 800, 305.33, 62]"
43831.08019,01/01/2020,01:55:28,[1],59,"['Clear', 800, 305.33, 62]"
43831.08028,01/01/2020,01:55:36,[0],82,"['Clear', 800, 305.33, 62]"
43831.08037,01/01/2020,01:55:44,[0],40,"['Clear', 800, 305.33, 62]"
43831.08048,01/01/2020,01:55:53,[1],86,"['Clear', 800, 305.33, 62]"
43831.08071,01/01/2020,01:56:13,[1],15,"['Clear', 800, 305.33, 62]"
43831.08148,01/01/2020,01:57:20,[0],63,"['Clear', 800, 305.33, 62]"
43831.08164,01/01/2020,01:57:34,[1],89,"['Clear', 800, 305.33, 62]"
43831.08185,01/01/2020,01:57:52,[0],63,"['Clear', 800, 305.33, 62]"
43831.08194,01/01/2020,01:58:00,[1],66,"['Clear', 800, 305.46, 62]"
43831.08217,01/01/2020,01:58:20,[1],9,"['Clear', 800, 305.33, 62]"
43831.08287,01/01/2020,01:59:20,[1],3,"['Clear', 800, 305.33, 62]"
43831.08338,01/01/2020,02:00:04,[0],82,"['Clear', 800, 305.33, 62]"
43831.08426,01/01/2020,02:01:20,[1],30,"['Clear', 800, 305.33, 62]"
43831.08437,01/01/2020,02:01:30,[1],7,"['Clear', 800, 305.46, 62]"
43831.08495,01/01/2020,02:02:20,[1],34,"['Clear', 800, 305.46, 62]"
43831.08565,01/01/2020,02:03:20,[0],74,"['Clear', 800, 305.46, 62]"
43831.08601,01/01/2020,02:03:51,[0],19,"['Clear', 800, 305.33, 62]"
43831.08634,01/01/2020,02:04:20,[0],19,"['Clear', 800, 305.47, 62]"
43831.08686,01/01/2020,02:05:05,[0],9,"['Clear', 800, 305.47, 62]"
43831.08703,01/01/2020,02:05:20,[1],52,"['Clear', 800, 305.46, 62]"
43831.08716,01/01/2020,02:05:31,[0],28,"['Clear', 800, 305.46, 62]"
43831.08726,01/01/2020,02:05:39,[1],13,"['Clear', 800, 305.47, 62]"
43831.08736,01/01/2020,02:05:48,[1],63,"['Clear', 800, 305.47, 62]"
43831.08773,01/01/2020,02:06:20,[1],58,"['Clear', 800, 305.47, 62]"
43831.0883,01/01/2020,02:07:10,[0],12,"['Clear', 800, 305.47, 62]"
43831.0884,01/01/2020,02:07:17,[1],1,"['Clear', 800, 305.47, 62]"
43831.08869,01/01/2020,02:07:43,[1],63,"['Clear', 800, 305.46, 62]"
43831.08912,01/01/2020,02:08:20,[1],73,"['Clear', 800, 305.47, 62]"
43831.08981,01/01/2020,02:09:20,[1],90,"['Clear', 800, 305.47, 62]"
43831.09033,01/01/2020,02:10:05,[0],1,"['Clear', 800, 305.47, 62]"
43831.09051,01/01/2020,02:10:20,[1],61,"['Clear', 800, 305.47, 62]"
43831.0906,01/01/2020,02:10:28,[0],89,"['Clear', 800, 305.47, 62]"
43831.09079,01/01/2020,02:10:44,[1],54,"['Clear', 800, 305.47, 62]"
43831.09106,01/01/2020,02:11:07,[1],42,"['Clear', 800, 305.47, 62]"
43831.0912,01/01/2020,02:11:20,[1],84,"['Clear', 800, 305.47, 62]"
43831.09133,01/01/2020,02:11:31,[1],44,"['Clear', 800, 305.47, 62]"
43831.09143,01/01/2020,02:11:40,[1],91,"['Clear', 800, 305.47, 62]"
43831.0919,01/01/2020,02:12:20,[1],57,"['Clear', 800, 305.47, 62]"
43831.09243,01/01/2020,02:13:06,[1],36,"['Clear', 800, 305.47, 62]"
43831.09254,01/01/2020,02:13:16,[0],84,"['Clear', 800, 305.31, 62]"
43831.09269,01/01/2020,02:13:28,[1],96,"['Clear', 800, 305.47, 62]"
43831.09329,01/01/2020,02:14:20,[0],100,"['Clear', 800, 305.31, 62]"
43831.09344,01/01/2020,02:14:34,[1],79,"['Clear', 800, 305.31, 62]"
43831.09354,01/01/2020,02:14:42,[1],69,"['Clear', 800, 305.31, 62]"
43831.0937,01/01/2020,02:14:55,[0],76,"['Clear', 800, 305.31, 62]"
43831.0938,01/01/2020,02:15:04,[0],56,"['Clear', 800, 305.47, 62]"
43831.0939,01/01/2020,02:15:13,[1],17,"['Clear', 800, 305.31, 62]"
43831.09401,01/01/2020,02:15:22,[1],47,"['Clear', 800, 305.47, 62]"
43831.09467,01/01/2020,02:16:20,[1],68,"['Clear', 800, 305.31, 62]"
43831.09485,01/01/2020,02:16:35,[0],28,"['Clear', 800, 305.31, 62]"
43831.09529,01/01/2020,02:17:13,[0],52,"['Clear', 800, 305.47, 62]"
43831.09541,01/01/2020,02:17:23,[1],13,"['Clear', 800, 305.31, 62]"
43831.09606,01/01/2020,02:18:20,[1],11,"['Clear', 800, 305.31, 62]"
43831.09641,01/01/2020,02:18:50,[0],5,"['Clear', 800, 305.31, 62]"
43831.09651,01/01/2020,02:18:58,[1],27,"['Clear', 800, 305.31, 62]"
43831.09668,01/01/2020,02:19:13,[0],71,"['Clear', 800, 305.31, 62]"
43831.09679,01/01/2020,02:19:23,[0],45,"['Clear', 800, 305.31, 62]"
43831.09709,01/01/2020,02:19:49,[1],14,"['Clear', 800, 305.31, 62]"
43831.09718,01/01/2020,02:19:57,[0],96,"['Clear', 800, 305.31, 62]"
43831.09727,01/01/2020,02:20:04,[0],96,"['Clear', 800, 305.31, 62]"
43831.09745,01/01/2020,02:20:20,[1],68,"['Clear', 800, 305.31, 62]"
43831.09755,01/01/2020,02:20:29,[0],24,"['Clear', 800, 305.31, 62]"
43831.09776,01/01/2020,02:20:47,[1],35,"['Clear', 800, 305.31, 62]"
43831.09804,01/01/2020,02:21:10,[0],35,"['Clear', 800, 305.31, 62]"
43831.09815,01/01/2020,02:21:20,[1],11,"['Clear', 800, 305.31, 62]"
43831.09831,01/01/2020,02:21:34,[1],40,"['Clear', 800, 305.31, 62]"
43831.09857,01/01/2020,02:21:57,[1],31,"['Clear', 800, 305.31, 62]"
43831.09867,01/01/2020,02:22:05,[0],16,"['Clear', 800, 305.31, 62]"
43831.09884,01/01/2020,02:22:20,[1],79,"['Clear', 800, 305.31, 62]"
43831.09915,01/01/2020,02:22:47,[1],2,"['Clear', 800, 305.31, 62]"
43831.09925,01/01/2020,02:22:55,[1],71,"['Clear', 800, 305.31, 62]"
43831.09937,01/01/2020,02:23:05,[0],19,"['Clear', 800, 305.31, 62]"
43831.09948,01/01/2020,02:23:15,[0],50,"['Clear', 800, 305.31, 62]"
43831.09957,01/01/2020,02:23:23,[1],90,"['Clear', 800, 305.31, 62]"
43831.10016,01/01/2020,02:24:13,[0],49,"['Clear', 800, 305.31, 62]"
43831.10049,01/01/2020,02:24:42,[1],70,"['Clear', 800, 305.31, 62]"
43831.10058,01/01/2020,02:24:50,[1],24,"['Clear', 800, 305.31, 62]"
43831.10075,01/01/2020,02:25:04,[1],27,"['Clear', 800, 305.57, 58]"
43831.10092,01/01/2020,02:25:20,[1],8,"['Clear', 800, 305.98, 58]"
43831.10103,01/01/2020,02:25:29,[0],45,"['Clear', 800, 305.98, 58]"
43831.10126,01/01/2020,02:25:49,[1],0,"['Clear', 800, 305.31, 62]"
43831.10144,01/01/2020,02:26:04,[1],35,"['Clear', 800, 305.57, 58]"
43831.10162,01/01/2020,02:26:20,[1],96,"['Clear', 800, 305.98, 58]"
43831.10203,01/01/2020,02:26:55,[1],20,"['Clear', 800, 305.57, 58]"
43831.10212,01/01/2020,02:27:03,[1],32,"['Clear', 800, 305.57, 58]"
43831.10231,01/01/2020,02:27:20,[1],42,"['Clear', 800, 305.31, 62]"
43831.10241,01/01/2020,02:27:28,[1],89,"['Clear', 800, 305.57, 58]"
43831.10301,01/01/2020,02:28:20,[1],77,"['Clear', 800, 305.98, 58]"
43831.10346,01/01/2020,02:28:59,[0],69,"['Clear', 800, 305.98, 58]"
43831.1037,01/01/2020,02:29:20,[1],75,"['Clear', 800, 305.57, 58]"
43831.10385,01/01/2020,02:29:33,[0],27,"['Clear', 800, 305.57, 58]"
43831.10422,01/01/2020,02:30:04,[0],46,"['Clear', 800, 305.98, 58]"
43831.1044,01/01/2020,02:30:20,[0],100,"['Clear', 800, 305.57, 58]"
43831.10455,01/01/2020,02:30:33,[0],6,"['Clear', 800, 305.98, 58]"
43831.10489,01/01/2020,02:31:02,[1],11,"['Clear', 800, 305.98, 58]"
43831.10498,01/01/2020,02:31:10,[1],72,"['Clear', 800, 305.57, 58]"
43831.10508,01/01/2020,02:31:19,[1],94,"['Clear', 800, 305.57, 58]"
43831.10535,01/01/2020,02:31:42,[0],8,"['Clear', 800, 305.57, 58]"
43831.10551,01/01/2020,02:31:56,[0],83,"['Clear', 800, 305.98, 58]"
43831.10561,01/01/2020,02:32:05,[1],19,"['Clear', 800, 305.98, 58]"
43831.10571,01/01/2020,02:32:14,[1],32,"['Clear', 800, 305.98, 58]"
43831.10648,01/01/2020,02:33:20,[1],9,"['Clear', 800, 305.98, 58]"
43831.10674,01/01/2020,02:33:42,[0],76,"['Clear', 800, 305.98, 58]"
43831.10717,01/01/2020,02:34:20,[0],87,"['Clear', 800, 305.98, 58]"
43831.10758,01/01/2020,02:34:55,[0],68,"['Clear', 800, 305.98, 58]"
43831.10768,01/01/2020,02:35:04,[0],63,"['Clear', 800, 305.57, 58]"
43831.10778,01/01/2020,02:35:12,[0],34,"['Clear', 800, 305.98, 58]"
43831.10787,01/01/2020,02:35:20,[0],18,"['Clear', 800, 305.98, 58]"
43831.10814,01/01/2020,02:35:43,[1],66,"['Clear', 800, 306.26, 58]"
43831.10826,01/01/2020,02:35:53,[1],68,"['Clear', 800, 305.57, 58]"
43831.10856,01/01/2020,02:36:20,[0],64,"['Clear', 800, 305.57, 58]"
43831.10878,01/01/2020,02:36:39,[0],2,"['Clear', 800, 305.57, 58]"
43831.10926,01/01/2020,02:37:20,[1],41,"['Clear', 800, 305.98, 58]"
43831.10995,01/01/2020,02:38:20,[1],87,"['Clear', 800, 306.4, 58]"
43831.11065,01/01/2020,02:39:20,[1],8,"['Clear', 800, 306.26, 58]"
43831.11089,01/01/2020,02:39:41,[0],93,"['Clear', 800, 306.26, 58]"
43831.11116,01/01/2020,02:40:04,[1],74,"['Clear', 800, 306.26, 58]"
43831.11134,01/01/2020,02:40:20,[0],85,"['Clear', 800, 306.26, 58]"
43831.11145,01/01/2020,02:40:29,[1],54,"['Clear', 800, 306.26, 58]"
43831.11161,01/01/2020,02:40:43,[0],35,"['Clear', 800, 306.26, 58]"
43831.1117,01/01/2020,02:40:51,[0],16,"['Clear', 800, 306.4, 58]"
43831.11189,01/01/2020,02:41:07,[1],93,"['Clear', 800, 306.26, 58]"
43831.11203,01/01/2020,02:41:20,[1],53,"['Clear', 800, 306.54, 58]"
43831.11221,01/01/2020,02:41:35,[1],6,"['Clear', 800, 306.26, 58]"
43831.11232,01/01/2020,02:41:44,[1],60,"['Clear', 800, 306.26, 58]"
43831.11273,01/01/2020,02:42:20,[1],4,"['Clear', 800, 306.4, 58]"
43831.11335,01/01/2020,02:43:13,[1],83,"['Clear', 800, 306.26, 58]"
43831.11346,01/01/2020,02:43:23,[0],85,"['Clear', 800, 306.54, 58]"
43831.11412,01/01/2020,02:44:20,[1],62,"['Clear', 800, 306.26, 58]"
43831.11431,01/01/2020,02:44:37,[1],26,"['Clear', 800, 306.26, 58]"
43831.11464,01/01/2020,02:45:05,[0],2,"['Clear', 800, 306.26, 58]"
43831.11481,01/01/2020,02:45:20,[0],80,"['Clear', 800, 306.26, 58]"
43831.11492,01/01/2020,02:45:29,[1],96,"['Clear', 800, 306.54, 58]"
43831.11505,01/01/2020,02:45:40,[1],35,"['Clear', 800, 306.54, 58]"
43831.11515,01/01/2020,02:45:49,[0],76,"['Clear', 800, 306.54, 58]"
43831.11541,01/01/2020,02:46:11,[1],98,"['Clear', 800, 306.26, 58]"
43831.11551,01/01/2020,02:46:20,[1],82,"['Clear', 800, 306.54, 58]"
43831.1162,01/01/2020,02:47:20,[0],83,"['Clear', 800, 306.54, 58]"
43831.11637,01/01/2020,02:47:34,[0],64,"['Clear', 800, 306.54, 58]"
43831.1169,01/01/2020,02:48:20,[1],72,"['Clear', 800, 306.26, 58]"
43831.11759,01/01/2020,02:49:20,[0],26,"['Clear', 800, 306.54, 58]"
43831.11811,01/01/2020,02:50:05,[0],2,"['Clear', 800, 306.51, 59]"
43831.11822,01/01/2020,02:50:15,[1],54,"['Clear', 800, 306.54, 58]"
43831.11832,01/01/2020,02:50:22,[0],45,"['Clear', 800, 306.54, 58]"
43831.11855,01/01/2020,02:50:43,[1],58,"['Clear', 800, 306.54, 58]"
43831.11898,01/01/2020,02:51:20,[1],20,"['Clear', 800, 306.51, 59]"
43831.11907,01/01/2020,02:51:28,[0],76,"['Clear', 800, 306.51, 59]"
43831.11919,01/01/2020,02:51:38,[1],66,"['Clear', 800, 306.51, 59]"
43831.11929,01/01/2020,02:51:46,[1],10,"['Clear', 800, 306.51, 59]"
43831.11938,01/01/2020,02:51:55,[1],83,"['Clear', 800, 306.51, 59]"
43831.11968,01/01/2020,02:52:20,[1],25,"['Clear', 800, 306.54, 58]"
43831.12009,01/01/2020,02:52:56,[1],64,"['Clear', 800, 306.51, 59]"
43831.12037,01/01/2020,02:53:20,[1],23,"['Clear', 800, 306.51, 59]"
43831.12099,01/01/2020,02:54:13,[1],43,"['Clear', 800, 306.54, 58]"
43831.12158,01/01/2020,02:55:04,[0],70,"['Clear', 800, 306.51, 59]"
43831.12176,01/01/2020,02:55:20,[0],63,"['Clear', 800, 306.35, 59]"
43831.12205,01/01/2020,02:55:45,[1],75,"['Clear', 800, 306.51, 59]"
43831.12227,01/01/2020,02:56:04,[0],51,"['Clear', 800, 306.51, 59]"
43831.12245,01/01/2020,02:56:20,[1],76,"['Clear', 800, 306.51, 59]"
43831.12285,01/01/2020,02:56:55,[1],21,"['Clear', 800, 306.51, 59]"
43831.12295,01/01/2020,02:57:03,[0],48,"['Clear', 800, 306.35, 59]"
43831.12315,01/01/2020,02:57:20,[1],59,"['Clear', 800, 306.51, 59]"
43831.12384,01/01/2020,02:58:20,[1],69,"['Clear', 800, 306.51, 59]"
43831.12431,01/01/2020,02:59:01,[1],67,"['Clear', 800, 306.51, 59]"
43831.12453,01/01/2020,02:59:20,[0],13,"['Clear', 800, 306.51, 59]"
43831.12463,01/01/2020,02:59:28,[1],1,"['Clear', 800, 306.35, 59]"
43831.12499,01/01/2020,02:59:59,[1],64,"['Clear', 800, 306.51, 59]"
43831.12523,01/01/2020,03:00:20,[1],10,"['Clear', 800, 306.51, 59]"
43831.12532,01/01/2020,03:00:28,[0],51,"['Clear', 800, 306.35, 59]"
