,Datetime,Datetime Date,Datetime Time,Noise Threshold,Noise Level,Weather,Weather Type,Weather Code,Temperature,Humidity,Vehicle Type
14707,46:49.4,06/01/2020,20:46:49,0,88,"['Rain', 520, 296.81, 88]",'Rain', 520, 296.81, 88,['detection error']
14708,46:57.1,06/01/2020,20:46:57,1,58,"['Rain', 520, 296.8, 88]",'Rain', 520, 296.8, 88,['detection error']
14709,47:40.1,06/01/2020,20:47:40,0,52,"['Rain', 520, 296.8, 88]",'Rain', 520, 296.8, 88,['detection error']
14710,47:57.3,06/01/2020,20:47:57,0,8,"['Rain', 520, 296.81, 88]",'Rain', 520, 296.81, 88,['detection error']
14711,48:30.5,06/01/2020,20:48:30,0,24,"['Rain', 520, 296.81, 88]",'Rain', 520, 296.81, 88,['detection error']
14712,49:57.3,06/01/2020,20:49:57,1,25,"['Rain', 520, 296.81, 88]",'Rain', 520, 296.81, 88,['detection error']
14713,50:05.3,06/01/2020,20:50:05,0,27,"['Rain', 520, 296.8, 88]",'Rain', 520, 296.8, 88,['detection error']
14717,51:35.3,06/01/2020,20:51:35,1,50,"['Rain', 520, 296.8, 88]",'Rain', 520, 296.8, 88,['detection error']
14720,52:11.4,06/01/2020,20:52:11,1,56,"['Rain', 520, 296.8, 88]",'Rain', 520, 296.8, 88,['detection error']
14721,52:56.1,06/01/2020,20:52:56,1,91,"['Rain', 520, 296.8, 88]",'Rain', 520, 296.8, 88,['detection error']
14724,54:06.3,06/01/2020,20:54:06,1,20,"['Rain', 520, 296.8, 88]",'Rain', 520, 296.8, 88,['detection error']
14726,55:15.2,06/01/2020,20:55:15,0,4,"['Rain', 520, 296.8, 88]",'Rain', 520, 296.8, 88,['detection error']
14729,56:45.5,06/01/2020,20:56:45,1,79,"['Rain', 520, 296.8, 88]",'Rain', 520, 296.8, 88,['detection error']
14730,56:55.3,06/01/2020,20:56:55,1,76,"['Rain', 520, 296.8, 88]",'Rain', 520, 296.8, 88,['detection error']
14732,57:37.4,06/01/2020,20:57:37,0,81,"['Rain', 520, 296.8, 88]",'Rain', 520, 296.8, 88,['detection error']
14733,57:45.2,06/01/2020,20:57:45,1,68,"['Rain', 520, 296.94, 88]",'Rain', 520, 296.94, 88,['detection error']
14734,57:57.1,06/01/2020,20:57:57,1,84,"['Rain', 520, 296.94, 88]",'Rain', 520, 296.94, 88,['detection error']
14735,58:50.1,06/01/2020,20:58:50,1,23,"['Rain', 520, 297.05, 88]",'Rain', 520, 297.05, 88,['detection error']
14736,58:58.4,06/01/2020,20:58:58,1,86,"['Rain', 520, 296.94, 88]",'Rain', 520, 296.94, 88,['detection error']
14737,59:06.3,06/01/2020,20:59:06,1,19,"['Rain', 520, 296.94, 88]",'Rain', 520, 296.94, 88,['detection error']
14739,59:49.0,06/01/2020,20:59:49,1,29,"['Rain', 520, 296.95, 88]",'Rain', 520, 296.95, 88,['detection error']
14740,59:57.2,06/01/2020,20:59:57,0,74,"['Rain', 520, 296.94, 88]",'Rain', 520, 296.94, 88,['detection error']
14741,00:04.9,06/01/2020,21:00:05,0,44,"['Rain', 520, 296.95, 88]",'Rain', 520, 296.95, 88,[]
14744,01:16.3,06/01/2020,21:01:16,0,29,"['Rain', 520, 296.95, 88]",'Rain', 520, 296.95, 88,['detection error']
14747,01:57.3,06/01/2020,21:01:57,0,97,"['Rain', 520, 296.94, 88]",'Rain', 520, 296.94, 88,['detection error']
14748,02:14.4,06/01/2020,21:02:14,1,100,"['Rain', 520, 296.95, 88]",'Rain', 520, 296.95, 88,['detection error']
14751,03:46.5,06/01/2020,21:03:46,1,69,"['Rain', 520, 297.05, 88]",'Rain', 520, 297.05, 88,['detection error']
14752,03:55.5,06/01/2020,21:03:55,0,15,"['Rain', 520, 297.24, 88]",'Rain', 520, 297.24, 88,['detection error']
14753,04:05.3,06/01/2020,21:04:05,1,41,"['Rain', 520, 297.05, 88]",'Rain', 520, 297.05, 88,['detection error']
14755,04:49.1,06/01/2020,21:04:49,0,4,"['Rain', 520, 297.23, 88]",'Rain', 520, 297.23, 88,['detection error']
14756,04:57.5,06/01/2020,21:04:57,1,63,"['Rain', 520, 297.23, 88]",'Rain', 520, 297.23, 88,['detection error']
14757,05:05.2,06/01/2020,21:05:05,0,7,"['Rain', 520, 297.23, 88]",'Rain', 520, 297.23, 88,['detection error']
14758,05:13.1,06/01/2020,21:05:13,1,6,"['Rain', 520, 297.24, 88]",'Rain', 520, 297.24, 88,['detection error']
14759,05:21.1,06/01/2020,21:05:21,1,63,"['Rain', 520, 297.24, 88]",'Rain', 520, 297.24, 88,['detection error']
14760,05:49.2,06/01/2020,21:05:49,1,9,"['Rain', 520, 297.23, 88]",'Rain', 520, 297.23, 88,['detection error']
14764,06:20.3,06/01/2020,21:06:20,1,82,"['Rain', 520, 297.05, 88]",'Rain', 520, 297.05, 88,['detection error']
14765,06:28.1,06/01/2020,21:06:28,1,67,"['Rain', 520, 297.05, 88]",'Rain', 520, 297.05, 88,['detection error']
14766,06:37.3,06/01/2020,21:06:37,0,38,"['Rain', 520, 297.05, 88]",'Rain', 520, 297.05, 88,['detection error']
14769,07:01.2,06/01/2020,21:07:01,0,69,"['Rain', 520, 297.23, 88]",'Rain', 520, 297.23, 88,['detection error']
14773,07:37.4,06/01/2020,21:07:37,0,96,"['Rain', 520, 297.23, 88]",'Rain', 520, 297.23, 88,['detection error']
14774,07:45.1,06/01/2020,21:07:45,0,17,"['Rain', 520, 297.24, 88]",'Rain', 520, 297.24, 88,['detection error']
14775,07:57.3,06/01/2020,21:07:57,0,23,"['Rain', 520, 297.24, 88]",'Rain', 520, 297.24, 88,['detection error']
14778,08:23.5,06/01/2020,21:08:23,0,9,"['Rain', 520, 297.24, 88]",'Rain', 520, 297.24, 88,['detection error']
14780,08:59.2,06/01/2020,21:08:59,1,48,"['Rain', 520, 297.24, 88]",'Rain', 520, 297.24, 88,['detection error']
14781,09:57.2,06/01/2020,21:09:57,1,81,"['Rain', 520, 297.24, 88]",'Rain', 520, 297.24, 88,['detection error']
14785,11:07.5,06/01/2020,21:11:07,0,100,"['Rain', 520, 297.24, 88]",'Rain', 520, 297.24, 88,['detection error']
14790,13:57.2,06/01/2020,21:13:57,1,91,"['Rain', 520, 297.23, 88]",'Rain', 520, 297.23, 88,['detection error']
14792,15:16.4,06/01/2020,21:15:16,1,70,"['Rain', 520, 297.34, 88]",'Rain', 520, 297.34, 88,['detection error']
14793,15:24.3,06/01/2020,21:15:24,0,94,"['Rain', 520, 297.53, 88]",'Rain', 520, 297.53, 88,['detection error']
14794,15:47.2,06/01/2020,21:15:47,1,64,"['Rain', 520, 297.24, 88]",'Rain', 520, 297.24, 88,['detection error']
14796,16:08.2,06/01/2020,21:16:08,1,62,"['Rain', 520, 297.34, 88]",'Rain', 520, 297.34, 88,['detection error']
14799,16:47.2,06/01/2020,21:16:47,1,61,"['Rain', 520, 297.53, 88]",'Rain', 520, 297.53, 88,['detection error']
14805,17:37.4,06/01/2020,21:17:37,1,59,"['Rain', 520, 297.34, 88]",'Rain', 520, 297.34, 88,['detection error']
14806,17:45.3,06/01/2020,21:17:45,1,60,"['Rain', 520, 297.52, 88]",'Rain', 520, 297.52, 88,['detection error']
14807,17:53.0,06/01/2020,21:17:53,1,97,"['Rain', 520, 297.35, 88]",'Rain', 520, 297.35, 88,['detection error']
14808,18:01.3,06/01/2020,21:18:01,1,33,"['Rain', 520, 297.52, 88]",'Rain', 520, 297.52, 88,['detection error']
14809,18:09.3,06/01/2020,21:18:09,0,63,"['Rain', 520, 297.34, 88]",'Rain', 520, 297.34, 88,['detection error']
14810,18:17.0,06/01/2020,21:18:17,0,90,"['Rain', 520, 297.52, 88]",'Rain', 520, 297.52, 88,['detection error']
14811,18:36.1,06/01/2020,21:18:36,1,88,"['Rain', 520, 297.52, 88]",'Rain', 520, 297.52, 88,['detection error']
14813,18:52.2,06/01/2020,21:18:52,0,55,"['Rain', 520, 297.34, 88]",'Rain', 520, 297.34, 88,['detection error']
14814,19:57.3,06/01/2020,21:19:57,1,4,"['Rain', 520, 297.53, 88]",'Rain', 520, 297.53, 88,['detection error']
14815,20:05.1,06/01/2020,21:20:05,0,97,"['Rain', 520, 297.35, 88]",'Rain', 520, 297.35, 88,['detection error']
14818,20:53.5,06/01/2020,21:20:53,0,67,"['Rain', 520, 297.52, 88]",'Rain', 520, 297.52, 88,['detection error']
14819,21:01.2,06/01/2020,21:21:01,1,18,"['Rain', 520, 297.52, 88]",'Rain', 520, 297.52, 88,['detection error']
14820,21:09.3,06/01/2020,21:21:09,1,4,"['Rain', 520, 297.34, 88]",'Rain', 520, 297.34, 88,['detection error']
14821,21:17.2,06/01/2020,21:21:17,1,34,"['Rain', 520, 297.34, 88]",'Rain', 520, 297.34, 88,['detection error']
14822,21:25.0,06/01/2020,21:21:25,1,75,"['Rain', 520, 297.34, 88]",'Rain', 520, 297.34, 88,['detection error']
14826,22:53.0,06/01/2020,21:22:53,1,80,"['Rain', 520, 297.53, 88]",'Rain', 520, 297.53, 88,['detection error']
14829,24:04.4,06/01/2020,21:24:04,1,7,"['Rain', 520, 297.91, 83]",'Rain', 520, 297.91, 83,['detection error']
14830,25:08.2,06/01/2020,21:25:08,1,80,"['Rain', 520, 297.91, 83]",'Rain', 520, 297.91, 83,['detection error']
14832,25:32.1,06/01/2020,21:25:32,0,53,"['Rain', 520, 297.91, 83]",'Rain', 520, 297.91, 83,['detection error']
14836,26:16.4,06/01/2020,21:26:16,1,77,"['Rain', 520, 297.91, 83]",'Rain', 520, 297.91, 83,['detection error']
14837,26:24.1,06/01/2020,21:26:24,1,7,"['Rain', 520, 297.91, 83]",'Rain', 520, 297.91, 83,['detection error']
14839,26:58.2,06/01/2020,21:26:58,1,33,"['Rain', 520, 297.52, 88]",'Rain', 520, 297.52, 88,['detection error']
14840,27:06.0,06/01/2020,21:27:06,1,5,"['Rain', 520, 297.52, 88]",'Rain', 520, 297.52, 88,['detection error']
14841,27:14.2,06/01/2020,21:27:14,1,73,"['Rain', 520, 297.91, 83]",'Rain', 520, 297.91, 83,['detection error']
14844,29:22.1,06/01/2020,21:29:22,1,36,"['Rain', 520, 297.91, 83]",'Rain', 520, 297.91, 83,['detection error']
14847,30:17.0,06/01/2020,21:30:17,1,19,"['Rain', 520, 297.9, 83]",'Rain', 520, 297.9, 83,['detection error']
14851,30:59.1,06/01/2020,21:30:59,1,14,"['Rain', 520, 297.91, 83]",'Rain', 520, 297.91, 83,['detection error']
14853,31:16.3,06/01/2020,21:31:16,1,95,"['Rain', 520, 297.91, 83]",'Rain', 520, 297.91, 83,['detection error']
14855,31:56.4,06/01/2020,21:31:56,1,25,"['Rain', 520, 297.91, 83]",'Rain', 520, 297.91, 83,['detection error']
14856,32:07.4,06/01/2020,21:32:07,0,34,"['Rain', 520, 297.91, 83]",'Rain', 520, 297.91, 83,['detection error']
14857,33:12.3,06/01/2020,21:33:12,1,72,"['Rain', 520, 297.9, 83]",'Rain', 520, 297.9, 83,['detection error']
14859,33:51.4,06/01/2020,21:33:51,0,57,"['Rain', 520, 297.99, 83]",'Rain', 520, 297.99, 83,['detection error']
14861,34:10.4,06/01/2020,21:34:10,1,31,"['Rain', 520, 297.9, 83]",'Rain', 520, 297.9, 83,['detection error']
14862,34:20.0,06/01/2020,21:34:20,1,3,"['Rain', 520, 297.9, 83]",'Rain', 520, 297.9, 83,['detection error']
14863,35:05.0,06/01/2020,21:35:05,1,42,"['Rain', 520, 297.91, 83]",'Rain', 520, 297.91, 83,['detection error']
14865,35:45.1,06/01/2020,21:35:45,1,39,"['Rain', 520, 297.99, 83]",'Rain', 520, 297.99, 83,['detection error']
14866,35:54.1,06/01/2020,21:35:54,1,68,"['Rain', 520, 297.99, 83]",'Rain', 520, 297.99, 83,['detection error']
14868,36:14.3,06/01/2020,21:36:14,1,73,"['Rain', 520, 297.99, 83]",'Rain', 520, 297.99, 83,['detection error']
14872,37:32.3,06/01/2020,21:37:32,0,66,"['Rain', 520, 297.99, 83]",'Rain', 520, 297.99, 83,['detection error']
14873,37:57.2,06/01/2020,21:37:57,1,35,"['Rain', 520, 297.99, 83]",'Rain', 520, 297.99, 83,['detection error']
14874,39:57.3,06/01/2020,21:39:57,1,78,"['Rain', 520, 297.99, 83]",'Rain', 520, 297.99, 83,['detection error']
14875,40:05.1,06/01/2020,21:40:05,0,92,"['Rain', 520, 297.99, 83]",'Rain', 520, 297.99, 83,['detection error']
14878,41:34.5,06/01/2020,21:41:34,1,23,"['Rain', 520, 297.99, 83]",'Rain', 520, 297.99, 83,['detection error']
14879,41:42.4,06/01/2020,21:41:42,1,59,"['Rain', 520, 297.99, 83]",'Rain', 520, 297.99, 83,['detection error']
14880,41:57.3,06/01/2020,21:41:57,1,62,"['Rain', 520, 297.99, 83]",'Rain', 520, 297.99, 83,['detection error']
14881,42:16.0,06/01/2020,21:42:16,1,27,"['Rain', 520, 297.99, 83]",'Rain', 520, 297.99, 83,['detection error']
14882,42:37.2,06/01/2020,21:42:37,1,24,"['Rain', 520, 297.99, 83]",'Rain', 520, 297.99, 83,['detection error']
14883,42:45.4,06/01/2020,21:42:45,1,10,"['Rain', 520, 297.99, 83]",'Rain', 520, 297.99, 83,['detection error']
14884,43:38.3,06/01/2020,21:43:38,0,30,"['Rain', 520, 297.99, 83]",'Rain', 520, 297.99, 83,['detection error']
14885,43:47.3,06/01/2020,21:43:47,0,41,"['Rain', 520, 298.37, 83]",'Rain', 520, 298.37, 83,['detection error']
14886,43:57.3,06/01/2020,21:43:57,0,46,"['Rain', 520, 297.99, 83]",'Rain', 520, 297.99, 83,['detection error']
14887,45:07.0,06/01/2020,21:45:07,0,7,"['Rain', 520, 297.99, 83]",'Rain', 520, 297.99, 83,['detection error']
14889,45:58.2,06/01/2020,21:45:58,0,93,"['Rain', 520, 298.37, 83]",'Rain', 520, 298.37, 83,['detection error']
14890,46:39.3,06/01/2020,21:46:39,1,35,"['Rain', 520, 298.37, 83]",'Rain', 520, 298.37, 83,['detection error']
14891,47:25.0,06/01/2020,21:47:25,1,62,"['Rain', 520, 298.37, 83]",'Rain', 520, 298.37, 83,['detection error']
14893,47:57.1,06/01/2020,21:47:57,1,34,"['Rain', 520, 298.37, 83]",'Rain', 520, 298.37, 83,['detection error']
14895,50:03.2,06/01/2020,21:50:03,1,8,"['Rain', 520, 298.37, 83]",'Rain', 520, 298.37, 83,['detection error']
14896,50:11.2,06/01/2020,21:50:11,1,3,"['Rain', 520, 298.37, 83]",'Rain', 520, 298.37, 83,['detection error']
14897,50:44.1,06/01/2020,21:50:44,1,44,"['Rain', 520, 298.37, 83]",'Rain', 520, 298.37, 83,['detection error']
14898,51:23.1,06/01/2020,21:51:23,0,93,"['Rain', 520, 298.37, 83]",'Rain', 520, 298.37, 83,['detection error']
14900,51:58.2,06/01/2020,21:51:58,1,66,"['Rain', 520, 298.37, 83]",'Rain', 520, 298.37, 83,['detection error']
14901,52:52.2,06/01/2020,21:52:52,1,36,"['Rain', 520, 298.37, 83]",'Rain', 520, 298.37, 83,['detection error']
14904,53:58.2,06/01/2020,21:53:58,0,46,"['Rain', 520, 298.37, 83]",'Rain', 520, 298.37, 83,['detection error']
14906,55:50.4,06/01/2020,21:55:50,0,32,"['Rain', 500, 299.08, 83]",'Rain', 500, 299.08, 83,['detection error']
14907,55:58.3,06/01/2020,21:55:58,0,76,"['Rain', 500, 299.08, 83]",'Rain', 500, 299.08, 83,['detection error']
14908,56:41.0,06/01/2020,21:56:41,1,68,"['Rain', 520, 298.37, 83]",'Rain', 520, 298.37, 83,['detection error']
14909,56:49.2,06/01/2020,21:56:49,1,47,"['Rain', 500, 299.08, 83]",'Rain', 500, 299.08, 83,['detection error']
14911,57:21.0,06/01/2020,21:57:21,1,37,"['Rain', 500, 299.08, 83]",'Rain', 500, 299.08, 83,['detection error']
14912,57:31.5,06/01/2020,21:57:31,0,52,"['Rain', 500, 299.08, 83]",'Rain', 500, 299.08, 83,['detection error']
14913,57:58.2,06/01/2020,21:57:58,0,46,"['Rain', 500, 299.08, 83]",'Rain', 500, 299.08, 83,['detection error']
14914,58:19.4,06/01/2020,21:58:19,0,94,"['Rain', 500, 299.08, 83]",'Rain', 500, 299.08, 83,['detection error']
14915,58:51.3,06/01/2020,21:58:51,1,78,"['Rain', 500, 299.08, 83]",'Rain', 500, 299.08, 83,['detection error']
14916,59:00.1,06/01/2020,21:59:00,0,49,"['Rain', 500, 299.08, 83]",'Rain', 500, 299.08, 83,['detection error']
14919,59:58.1,06/01/2020,21:59:58,1,18,"['Rain', 500, 299.08, 83]",'Rain', 500, 299.08, 83,['detection error']
14920,00:38.9,06/01/2020,22:00:39,0,35,"['Rain', 500, 299.08, 83]",'Rain', 500, 299.08, 83,[]
14922,01:06.2,06/01/2020,22:01:06,1,22,"['Rain', 500, 299.08, 83]",'Rain', 500, 299.08, 83,['detection error']
14924,01:58.4,06/01/2020,22:01:58,1,94,"['Rain', 500, 299.08, 83]",'Rain', 500, 299.08, 83,['detection error']
14925,02:06.3,06/01/2020,22:02:06,0,81,"['Rain', 500, 299.08, 83]",'Rain', 500, 299.08, 83,['detection error']
14929,03:58.2,06/01/2020,22:03:58,0,50,"['Rain', 500, 299.08, 83]",'Rain', 500, 299.08, 83,['detection error']
14932,05:04.4,06/01/2020,22:05:04,0,63,"['Rain', 500, 299.08, 83]",'Rain', 500, 299.08, 83,['detection error']
14943,07:23.5,06/01/2020,22:07:23,1,95,"['Rain', 500, 299.37, 83]",'Rain', 500, 299.37, 83,['detection error']
14944,07:58.3,06/01/2020,22:07:58,1,46,"['Rain', 500, 299.37, 83]",'Rain', 500, 299.37, 83,['detection error']
14946,08:45.5,06/01/2020,22:08:45,1,64,"['Rain', 500, 299.37, 83]",'Rain', 500, 299.37, 83,['detection error']
14947,09:00.2,06/01/2020,22:09:00,0,11,"['Rain', 500, 299.37, 83]",'Rain', 500, 299.37, 83,['detection error']
14948,09:08.4,06/01/2020,22:09:08,0,25,"['Rain', 500, 299.16, 83]",'Rain', 500, 299.16, 83,['detection error']
14950,09:39.2,06/01/2020,22:09:39,1,99,"['Rain', 500, 299.37, 83]",'Rain', 500, 299.37, 83,['detection error']
14951,09:58.2,06/01/2020,22:09:58,1,49,"['Rain', 500, 299.37, 83]",'Rain', 500, 299.37, 83,['detection error']
14952,10:11.1,06/01/2020,22:10:11,0,93,"['Rain', 500, 299.37, 83]",'Rain', 500, 299.37, 83,['detection error']
14953,10:46.3,06/01/2020,22:10:46,1,77,"['Rain', 500, 299.37, 83]",'Rain', 500, 299.37, 83,['detection error']
14954,11:58.3,06/01/2020,22:11:58,0,35,"['Rain', 500, 299.16, 83]",'Rain', 500, 299.16, 83,['detection error']
14955,12:06.0,06/01/2020,22:12:06,1,31,"['Rain', 500, 299.37, 83]",'Rain', 500, 299.37, 83,['detection error']
14956,13:58.4,06/01/2020,22:13:58,1,53,"['Rain', 500, 299.37, 83]",'Rain', 500, 299.37, 83,['detection error']
14958,14:57.1,06/01/2020,22:14:57,0,42,"['Rain', 500, 299.37, 83]",'Rain', 500, 299.37, 83,['detection error']
14959,15:05.4,06/01/2020,22:15:05,1,47,"['Rain', 500, 299.37, 83]",'Rain', 500, 299.37, 83,['detection error']
14960,15:53.4,06/01/2020,22:15:53,0,77,"['Rain', 500, 299.37, 83]",'Rain', 500, 299.37, 83,['detection error']
14962,16:30.3,06/01/2020,22:16:30,1,6,"['Rain', 500, 299.18, 83]",'Rain', 500, 299.18, 83,['detection error']
14964,17:06.2,06/01/2020,22:17:06,1,84,"['Rain', 500, 299.18, 83]",'Rain', 500, 299.18, 83,['detection error']
14965,17:31.4,06/01/2020,22:17:31,0,80,"['Rain', 500, 299.37, 83]",'Rain', 500, 299.37, 83,['detection error']
14972,21:18.0,06/01/2020,22:21:18,1,81,"['Rain', 500, 299.17, 83]",'Rain', 500, 299.17, 83,['detection error']
14975,22:00.2,06/01/2020,22:22:00,1,5,"['Rain', 500, 299.17, 83]",'Rain', 500, 299.17, 83,['detection error']
14979,24:00.2,06/01/2020,22:24:00,1,1,"['Rain', 500, 299.18, 83]",'Rain', 500, 299.18, 83,['detection error']
14980,25:01.3,06/01/2020,22:25:01,1,32,"['Rain', 500, 299.17, 83]",'Rain', 500, 299.17, 83,['detection error']
14981,25:09.0,06/01/2020,22:25:09,1,91,"['Rain', 500, 299.17, 83]",'Rain', 500, 299.17, 83,['detection error']
14982,25:54.3,06/01/2020,22:25:54,0,77,"['Rain', 500, 299.17, 83]",'Rain', 500, 299.17, 83,['detection error']
14984,26:24.3,06/01/2020,22:26:24,1,82,"['Rain', 500, 299.18, 83]",'Rain', 500, 299.18, 83,['detection error']
14988,34:58.5,06/01/2020,22:34:58,1,48,"['Rain', 500, 299.58, 74]",'Rain', 500, 299.58, 74,['detection error']
14990,35:49.2,06/01/2020,22:35:49,1,66,"['Clouds', 802, 301.04, 74]",'Clouds', 802, 301.04, 74,['detection error']
14991,35:57.2,06/01/2020,22:35:57,0,94,"['Clouds', 802, 301.04, 74]",'Clouds', 802, 301.04, 74,['detection error']
14996,37:49.4,06/01/2020,22:37:49,1,54,"['Rain', 500, 299.58, 74]",'Rain', 500, 299.58, 74,['detection error']
14999,38:40.2,06/01/2020,22:38:40,1,83,"['Rain', 500, 299.58, 74]",'Rain', 500, 299.58, 74,['detection error']
15000,39:09.2,06/01/2020,22:39:09,0,91,"['Clouds', 802, 301.04, 74]",'Clouds', 802, 301.04, 74,['detection error']
15002,40:49.0,06/01/2020,22:40:49,1,42,"['Clouds', 802, 301.03, 74]",'Clouds', 802, 301.03, 74,['detection error']
15003,40:58.0,06/01/2020,22:40:58,0,39,"['Clouds', 802, 300.61, 74]",'Clouds', 802, 300.61, 74,['detection error']
15009,42:12.4,06/01/2020,22:42:12,0,82,"['Clouds', 802, 301.04, 74]",'Clouds', 802, 301.04, 74,['detection error']
15010,42:28.3,06/01/2020,22:42:28,0,87,"['Clouds', 802, 301.03, 74]",'Clouds', 802, 301.03, 74,['detection error']
15015,45:56.0,06/01/2020,22:45:56,0,68,"['Clouds', 802, 301.04, 74]",'Clouds', 802, 301.04, 74,['detection error']
15016,46:06.2,06/01/2020,22:46:06,1,74,"['Clouds', 802, 300.61, 74]",'Clouds', 802, 300.61, 74,['detection error']
15017,46:36.2,06/01/2020,22:46:36,1,46,"['Clouds', 802, 301.03, 74]",'Clouds', 802, 301.03, 74,['detection error']
15019,47:22.3,06/01/2020,22:47:22,0,49,"['Clouds', 802, 301.03, 74]",'Clouds', 802, 301.03, 74,['detection error']
15021,48:25.1,06/01/2020,22:48:25,0,40,"['Clouds', 802, 301.12, 74]",'Clouds', 802, 301.12, 74,['detection error']
15023,49:40.0,06/01/2020,22:49:40,1,45,"['Clouds', 802, 301.03, 74]",'Clouds', 802, 301.03, 74,['detection error']
15026,50:46.4,06/01/2020,22:50:46,1,57,"['Clouds', 802, 301.12, 74]",'Clouds', 802, 301.12, 74,['detection error']
15027,50:55.4,06/01/2020,22:50:55,1,2,"['Clouds', 802, 301.12, 74]",'Clouds', 802, 301.12, 74,['detection error']
15032,52:23.1,06/01/2020,22:52:23,1,81,"['Rain', 500, 301.01, 70]",'Rain', 500, 301.01, 70,['detection error']
15035,54:13.3,06/01/2020,22:54:13,0,48,"['Clouds', 802, 301.22, 74]",'Clouds', 802, 301.22, 74,['detection error']
15037,54:32.4,06/01/2020,22:54:32,1,90,"['Clouds', 802, 301.12, 74]",'Clouds', 802, 301.12, 74,['detection error']
15038,55:04.1,06/01/2020,22:55:04,1,71,"['Clouds', 802, 301.12, 74]",'Clouds', 802, 301.12, 74,['detection error']
15040,55:20.4,06/01/2020,22:55:20,1,26,"['Clouds', 802, 301.12, 74]",'Clouds', 802, 301.12, 74,['detection error']
15041,55:44.1,06/01/2020,22:55:44,0,65,"['Clouds', 802, 301.12, 74]",'Clouds', 802, 301.12, 74,['detection error']
15043,56:02.4,06/01/2020,22:56:02,0,22,"['Rain', 500, 301.01, 70]",'Rain', 500, 301.01, 70,['detection error']
15048,58:27.3,06/01/2020,22:58:27,1,13,"['Clouds', 802, 301.12, 74]",'Clouds', 802, 301.12, 74,['detection error']
15050,59:05.2,06/01/2020,22:59:05,0,42,"['Rain', 500, 301.55, 70]",'Rain', 500, 301.55, 70,['detection error']
15051,59:14.0,06/01/2020,22:59:14,0,72,"['Clouds', 802, 301.12, 74]",'Clouds', 802, 301.12, 74,['detection error']
15052,00:05.2,06/01/2020,23:00:05,1,59,"['Clouds', 802, 301.12, 74]",'Clouds', 802, 301.12, 74,['detection error']
15053,00:33.2,06/01/2020,23:00:33,0,17,"['Rain', 500, 301.64, 70]",'Rain', 500, 301.64, 70,['detection error']
15054,00:42.2,06/01/2020,23:00:42,1,84,"['Rain', 500, 301.64, 70]",'Rain', 500, 301.64, 70,['detection error']
15056,01:00.0,06/01/2020,23:01:00,0,33,"['Rain', 500, 301.55, 70]",'Rain', 500, 301.55, 70,['detection error']
15057,01:08.3,06/01/2020,23:01:08,0,56,"['Rain', 500, 301.64, 70]",'Rain', 500, 301.64, 70,['detection error']
15061,02:04.1,06/01/2020,23:02:04,1,64,"['Rain', 500, 301.55, 70]",'Rain', 500, 301.55, 70,['detection error']
15064,02:32.4,06/01/2020,23:02:32,0,80,"['Rain', 500, 301.55, 70]",'Rain', 500, 301.55, 70,['detection error']
15066,03:05.1,06/01/2020,23:03:05,0,78,"['Rain', 500, 301.64, 70]",'Rain', 500, 301.64, 70,['detection error']
15067,03:32.1,06/01/2020,23:03:32,1,30,"['Rain', 500, 301.55, 70]",'Rain', 500, 301.55, 70,['detection error']
15069,05:05.4,06/01/2020,23:05:05,1,14,"['Rain', 500, 301.55, 70]",'Rain', 500, 301.55, 70,['detection error']
15073,06:41.2,06/01/2020,23:06:41,0,7,"['Rain', 500, 301.55, 70]",'Rain', 500, 301.55, 70,['detection error']
15074,07:00.1,06/01/2020,23:07:00,0,81,"['Rain', 500, 301.55, 70]",'Rain', 500, 301.55, 70,['detection error']
15075,07:27.1,06/01/2020,23:07:27,1,20,"['Rain', 500, 301.64, 70]",'Rain', 500, 301.64, 70,['detection error']
15078,09:38.3,06/01/2020,23:09:38,1,41,"['Rain', 500, 301.64, 70]",'Rain', 500, 301.64, 70,['detection error']
15079,10:04.1,06/01/2020,23:10:04,0,89,"['Rain', 500, 301.55, 70]",'Rain', 500, 301.55, 70,['detection error']
15080,10:47.3,06/01/2020,23:10:47,1,58,"['Rain', 500, 301.13, 70]",'Rain', 500, 301.13, 70,['detection error']
15082,11:47.5,06/01/2020,23:11:47,1,66,"['Rain', 500, 301.13, 70]",'Rain', 500, 301.13, 70,['detection error']
15084,12:27.2,06/01/2020,23:12:27,0,87,"['Rain', 500, 301.13, 70]",'Rain', 500, 301.13, 70,['detection error']
15085,12:35.3,06/01/2020,23:12:35,1,66,"['Rain', 500, 301.13, 70]",'Rain', 500, 301.13, 70,['detection error']
15087,15:05.3,06/01/2020,23:15:05,1,43,"['Rain', 500, 301.23, 70]",'Rain', 500, 301.23, 70,['detection error']
15089,15:45.3,06/01/2020,23:15:45,0,21,"['Rain', 500, 301.13, 70]",'Rain', 500, 301.13, 70,['detection error']
15090,15:55.2,06/01/2020,23:15:55,1,49,"['Rain', 500, 301.13, 70]",'Rain', 500, 301.13, 70,['detection error']
15093,17:21.4,06/01/2020,23:17:21,1,87,"['Rain', 500, 301.13, 70]",'Rain', 500, 301.13, 70,['detection error']
15094,17:29.2,06/01/2020,23:17:29,1,55,"['Rain', 500, 301.13, 70]",'Rain', 500, 301.13, 70,['detection error']
15098,18:22.3,06/01/2020,23:18:22,1,31,"['Rain', 500, 301.13, 70]",'Rain', 500, 301.13, 70,['detection error']
